1_Field name,2_Reservoir unit,5_Resource uncertainty,8_Country,10_Region,11_Basin name,15_Latitude,16_Longitude,18_Hydrocarbon type (main),32_Current status year,33_Current reservoir status,34_Current production stage,38_Well count (total producer),52_Well spacing (average) (ac),70_Production rate (peak oil equivalent) (BOEPD),72_Onshore or offshore,73_Water_Depth (ft),75_Temperature (original) (deg. F),77_Pressure (original) (psi),82_Drive mechanism (main),111_Trapping mechanism (main),116_Depth to top reservoir (ft TVD),117_Reservoir top subsea depth (ft TVDSS),118_Structural flank dip (average) (deg.),135_Hydrocarbon column height (original total) (ft),149_Reservoir period,153_Depositional system (main),161_Reservoir architecture (main),163_Fluid flow restriction,170_Gross reservoir thickness (average) (ft),176_Net/gross ratio (average),179_Net pay (average) (m),182_Reservoir lithology (main),184_Grain_Size_Texture,189_Composition,199_Fracture reservoir type,200_Porosity type (main),204_Porosity (matrix average) (%),210_Permeability (air average) (mD),218_API gravity (average) (deg. API),225_Viscosity (oil average) (cp),236_Oil_impurities (average),243_Gas_impurities (average),252_GOR (initial average) (SCF/STB),255_Condensate yield (initial average) (BC/MMCFG),258_FVF (oil average) (RB/STB),263_Bubble point pressure (average) (psi),273_Formation water salinity (average) (mg/L),276_Water saturation (initial average) (%),293_Original in-place oil equivalent (MMBOE),304_Recovery factor (primary oil) (%),307_Recovery factor (ultimate oil) (%),308_Recovery factor (ultimate gas) (%),320_Secondary recovery methods,325_EOR methods,333_Improved recovery methods (other),334_Improved recovery methods (drilling),335_Improved recovery methods (stimulation),336_Improved recovery methods (water injection optimization),337_Improved recovery methods (artificial lift),338_Improved recovery methods (sand control),339_Improved recovery methods (other reservoir management),76_Pressure_Temp_depth (ft TVDSS)
25 DE MAYO-MEDANITO SE,QUINTUCO,1P ,ARGENTINA,LATIN AMERICA,NEUQUEN,-37.9935,-67.9567,OIL,2012,SECONDARY RECOVERY,DECLINE,,22.24,,ONSHORE,-1059.71,147.1516656,1863.3,GAS DRIVE,2111:LATERAL FACIES CHANGE,3487.53,2427.82,1.5,,CRETACEOUS,12:HIGH-ENERGY CARBONATE SAND,LAYER-CAKE,TIGHT CARBONATE/EVAPORITELATERAL FACIES CHANGE,656.17,,,CARBONATES,GRAINSTONE/RUDSTONE,OOLITE,,INTERCRYSTALLINE,13.5,,33,,2.67,0,149.91,,,,,,,,,,CONTINUOUS WATER INJECTION,,DRILLING/STIMULATION/ARTIFICIAL LIFT,INFILL WELL,ACIDIZATION/HYDRAULIC FRACTURING (SINGLE STAGE),,ESP,,,
A.J.BERMUDEZ,UNNAMED,1P ,MEXICO,LATIN AMERICA,CHIAPAS-TABASCO,17.9833,-93.1,OIL,2008,SECONDARY RECOVERY,MATURE,430,333,630952,ONSHORE,-62,262,7714,AQUIFER DRIVE,112:TRANSPRESSIONAL ANTICLINE,12529,12467,12,3900,CRETACEOUS/JURASSIC,14:FORESLOPE-BASIN,LAYER-CAKE,BLOCK-BOUNDING FAULTNONE,,,,CARBONATES,BRECCIA,BRECCIA,TYPE II,VUGGY,4,87,30,10,0,3.5,1370,,1.8,4700,270000,20,11020,,38,,CONTINUOUS WATER INJECTION/GAS INJECTION,,DRILLING/STIMULATION/ARTIFICIAL LIFT/SAND CONTROL,INFILL WELL/HORIZONTAL WELL,ACIDIZATION,,GAS LIFT,SLOTTED LINER,,15223
AB TEYMUR,ILAM,1P ,IRAN,MIDDLE EAST,ZAGROS,31.2097,48.4957,OIL,2000,DEVELOPING,DEVELOPING,,0,,ONSHORE,-40,210,5860,GAS DRIVE,1112:FORELAND ANTICLINE,10046,10006,5,1434,CRETACEOUS,11:LOW-ENERGY CARBONATE MUD,LAYER-CAKE,TIGHT CARBONATENONE,353.35,0.65,70,CARBONATES,WACKESTONE/PACKSTONE,,TYPE III,MICROPOROSITY,,,25,2,0,0,340,,1.25,1670,,19,12000,,10,,,,STIMULATION,,ACIDIZATION,,,,,10298
AB TEYMUR,SARVAK 1,1P ,IRAN,MIDDLE EAST,ZAGROS,31.2097,48.4957,OIL,2000,DEVELOPING,DEVELOPING,27,0,,ONSHORE,-40,219,5660,GAS DRIVE,1112:FORELAND ANTICLINE,10703,10663,8,1237,CRETACEOUS,11:LOW-ENERGY CARBONATE MUD,LAYER-CAKE,TIGHT CARBONATENONE,853.02,0.75,190,CARBONATES,WACKESTONE/PACKSTONE,,TYPE III,MICROPOROSITY,,,24,27,0,0,330,,1.15,1650,,19,12100,,10,,,,STIMULATION,,ACIDIZATION,,,,,12054
ABKATUN,BRECCIA,1P ,MEXICO,LATIN AMERICA,CAMPECHE,19.21,-91.9833,OIL, ,SECONDARY RECOVERY,DECLINE,119,120,511000,OFFSHORE,131.23,284,5598,GAS DRIVE,1151:SALT-DIAPIR ANTICLINE,9580.05,9711.29,15,2789,CRETACEOUS,14:FORESLOPE-BASIN,LAYER-CAKE,BLOCK-BOUNDING FAULTNON-FRACTURED ZONE,305,,,CARBONATES,BRECCIA,BRECCIA,TYPE II,VUGGY,9,3.1,28,,0,0,710,,1.53,2466,,,5514,,45,,CONTINUOUS WATER INJECTION,,DRILLING/ARTIFICIAL LIFT/OTHER RESERVOIR MANAGEMENT,INFILL WELL/HORIZONTAL WELL,ACIDIZATION,,GAS LIFT,,WATER PLUGGING,11844
ABQAIQ,ARAB D,1P ,SAUDI ARABIA,MIDDLE EAST,THE GULF,26.08,49.81,OIL, ,SECONDARY RECOVERY,DECLINE,259,235,1000000,ONSHORE,-500,217,3395,AQUIFER DRIVE,1141:BASEMENT-UPLIFT ANTICLINE,6050,5550,7,1550,JURASSIC,12:HIGH-ENERGY CARBONATE SAND,LAYER-CAKE,EVAPORITENONE,220,,56.08,CARBONATES,PACKSTONE/GRAINSTONE,ALGAE/FORAMINIFERA,TYPE IV,INTERPARTICLE,21,410,37,0.4,0,3.7,850,,1.53,2545,,,19000,,,,CONTINUOUS WATER INJECTION/GAS INJECTION,,DRILLING/STIMULATION,HORIZONTAL WELL,ACIDIZATION,,,,,
ABQAIQ,HANIFA,1P ,SAUDI ARABIA,MIDDLE EAST,THE GULF,26.08,49.81,OIL,2006,SECONDARY RECOVERY,DECLINE,,235,,ONSHORE,-500,217,3395,AQUIFER DRIVE,1141:BASEMENT-UPLIFT ANTICLINE,6380,5880,7,950,JURASSIC,11:LOW-ENERGY CARBONATE MUD,LAYER-CAKE,TIGHT CARBONATENONE,328,,,CARBONATES,MUDSTONE/WACKESTONE,ALGAE/FORAMINIFERA,TYPE III,MICROPOROSITY,17,1,37,0.4,0,3.7,850,,1.53,2545,,,5700,,,,CONTINUOUS WATER INJECTION,,DRILLING/STIMULATION/ARTIFICIAL LIFT,HORIZONTAL WELL,ACIDIZATION,,ROD PUMP/GAS LIFT,,,
AHWAZ,ILAM (SIRRI A),1P ,IRAN,MIDDLE EAST,ZAGROS,31.2095,48.949,OIL,2010,SECONDARY RECOVERY,SECONDARY PEAK OR PLATEAU,450,0,108200,ONSHORE,-80,220,5947,GAS DRIVE,1112:FORELAND ANTICLINE,10080,10000,20,1800,CRETACEOUS,12:HIGH-ENERGY CARBONATE SAND,LAYER-CAKE,TIGHT CARBONATENONE,560,0.64,88.09,CARBONATES,PACKSTONE/GRAINSTONE,PELOID,TYPE III,MICROPOROSITY,14,,29,1.28,0,0,782,,1.41,3188,,24,11000,,18,,GAS INJECTION,,STIMULATION/ARTIFICIAL LIFT,,ACID FRACTURING,,ESP/GAS LIFT,,,11095.5
AHWAZ,SARVAK,1P ,IRAN,MIDDLE EAST,ZAGROS,31.2095,48.949,OIL,2010,SECONDARY RECOVERY,SECONDARY PEAK OR PLATEAU,450,0,108200,ONSHORE,-80,245,6381,GAS DRIVE,1112:FORELAND ANTICLINE,10680,10600,20,,CRETACEOUS,12:HIGH-ENERGY CARBONATE SAND,LAYER-CAKE,TIGHT CARBONATENONE,2400,0.37,199.65,CARBONATES,PACKSTONE/GRAINSTONE,PELOID,TYPE III,MICROPOROSITY,9,,25.8,1.3,4,0,438,,1.27,1988,,30,20000,,30,,GAS INJECTION,,STIMULATION/ARTIFICIAL LIFT,,ACID FRACTURING,,ESP/GAS LIFT,,,11752
AIN ZALAH,QAMCHUQA,1P ,IRAQ,MIDDLE EAST,ZAGROS,36.7333,42.4833,OIL,1980,SECONDARY RECOVERY,DECLINE,,556,,ONSHORE,-1500,185,3180,AQUIFER DRIVE,113:INVERSION ANTICLINE,7550,6050,10,525,CRETACEOUS,11:LOW-ENERGY CARBONATE MUD,TANK LIKE, NONE,540,0.61,100.59,CARBONATES,WACKESTONE/PACKSTONE,,TYPE II,INTERCRYSTALLINE,1.3,1,30.7,,0,0.03,250,,1.15,1078,39542,20,975,,30,,CONTINUOUS WATER INJECTION,,STIMULATION,,ACIDIZATION,,,,,5780
AIN ZALAH,SHIRANISH,1P ,IRAQ,MIDDLE EAST,ZAGROS,36.7333,42.4833,OIL,1980,SECONDARY RECOVERY,DECLINE,,556,,ONSHORE,-1500,148,2422,AQUIFER DRIVE,113:INVERSION ANTICLINE,4930,3430,10,3145,CRETACEOUS,14:FORESLOPE-BASIN,TANK LIKE, NONE,2310,0.13,91.44,CARBONATES,WACKESTONE/PACKSTONE,PLANKTONIC FORAMINIFERA,TYPE I,FRACTURE,3.3,1,31.5,,0,0.01,250,,1.18,1450,11822,20,,,20,,CONTINUOUS WATER INJECTION,,STIMULATION,,ACIDIZATION,,,,,3600
AL HUWAISAH,SHUAIBA,1P ,OMAN,MIDDLE EAST,FAHUD SALT,21.9607,56.0452,OIL,2003,SECONDARY RECOVERY,PRIMARY REJUVENATING,,14,41806,ONSHORE,-299,176,2466,AQUIFER DRIVE,1151:SALT-DIAPIR ANTICLINE,5056,4757,1.5,171,CRETACEOUS,13:ORGANIC BUILDUP,TANK LIKE, LATERAL FACIES CHANGE,250,0.4,30.48,CARBONATES,PACKSTONE/GRAINSTONE/BOUNDSTONE,RUDIST,,MOLDIC/VUGGY,21,20,38,1.2,0,0,,,,870,,,1566,,24.97,,CONTINUOUS WATER INJECTION,,DRILLING/STIMULATION/ARTIFICIAL LIFT/OTHER RESERVOIR MANAGEMENT,INFILL WELL/HORIZONTAL WELL,ACIDIZATION,,ESP/GAS LIFT,,COILED TUBING TREATMENT/SIDETRACKING/STEP-OUT DEVELOPMENT DRILLING/WATER PLUGGING,
AL KHALIJ,MISHRIF,1P ,QATAR,MIDDLE EAST,THE GULF,25.9434,52.7391,OIL,2007,SECONDARY RECOVERY,PEAK OR PLATEAU,34,820,,OFFSHORE,197,127,1915,AQUIFER DRIVE,2231:ONLAP ONTO REGIONAL UNCONFORMITY,3543,3740,0.2,197,JURASSIC,12:HIGH-ENERGY CARBONATE SAND,LAYER-CAKE, LATERAL FACIES CHANGE,210,0.55,35.05,CARBONATES,RUDSTONE,CORAL/RUDIST,TYPE IV,VUGGY,20,10,28,2.4,0,0,232,,,,210000,,,,,,CONTINUOUS WATER INJECTION,,DRILLING/OTHER RESERVOIR MANAGEMENT,HORIZONTAL WELL/EXTENDED REACH WELL,,,,,ACID WASH/SIDETRACKING,3870
AL SHAHEEN,KHARAIB,1P ,QATAR,MIDDLE EAST,THE GULF,26.5833,51.9167,OIL,2011,DEVELOPING,DEVELOPING,,0,300000,OFFSHORE,200,141.1518554,1810.330787,GAS DRIVE,2111:LATERAL FACIES CHANGE,3000,3200,0.3,,CRETACEOUS,11:LOW-ENERGY CARBONATE MUD,JIGSAW-PUZZLE,SHALE/TIGHT CARBONATELATERAL FACIES CHANGE,120,,,CARBONATES,PACKSTONE/GRAINSTONE,ALGAE,,INTERCRYSTALLINE,23,3,26,,0,0,,,,,,,17000,,25,,GAS INJECTION,,DRILLING,INFILL WELL/HORIZONTAL WELL/MULTI-LATERAL WELL,,,,,,
AL SHAHEEN,SHUAIBA,1P ,QATAR,MIDDLE EAST,THE GULF,26.5833,51.9167,OIL,2011,DEVELOPING,DEVELOPING,,0,300000,OFFSHORE,200,137.4598917,1637.277451,GAS DRIVE,2111:LATERAL FACIES CHANGE,2700,2900,0.3,,CRETACEOUS,12:HIGH-ENERGY CARBONATE SAND,JIGSAW-PUZZLE, LATERAL FACIES CHANGE,150,,,CARBONATES,PACKSTONE/GRAINSTONE/BOUNDSTONE,CORAL,,MOLDIC/VUGGY,20,14,30,,0,0,,,,,,,17000,,25,,GAS INJECTION,,DRILLING,INFILL WELL/HORIZONTAL WELL/MULTI-LATERAL WELL,,,,,,
ALABAMA FERRY,UPPER GLEN ROSE D ZONE,1P ,UNITED STATES OF AMERICA,NORTH AMERICA,GULF OF MEXICO NORTHERN ONSHORE,31.2143,-95.7981,OIL,2011,SECONDARY RECOVERY,SECONDARY MATURE,314,160,10131,ONSHORE,-200,220,4948,GAS DRIVE,2111:LATERAL FACIES CHANGE,8700,8500,1.5,1600,CRETACEOUS,12:HIGH-ENERGY CARBONATE SAND,LAYER-CAKE,SHALE/TIGHT CARBONATELATERAL FACIES CHANGE,95,0.15,4.57,CARBONATES,GRAINSTONE,MOLLUSCS/OOLITE,,INTERPARTICLE/MOLDIC,12,20,45,0.11,0,0,2000,,2.4,4527,,25,100,17,37,,CONTINUOUS WATER INJECTION,,STIMULATION/OTHER RESERVOIR MANAGEMENT,,ACIDIZATION/HYDRAULIC FRACTURING (SINGLE STAGE),,,,STEP-OUT DEVELOPMENT DRILLING,9700
ALBION-SCIPIO,TRENTON-BLACK RIVER,1P ,UNITED STATES OF AMERICA,NORTH AMERICA,MICHIGAN,41.9937,-84.6016,OIL,1985,PRIMARY RECOVERY,MATURE,961,20,32358,ONSHORE,-1100,105,1593,GAS DRIVE,241:DOLOMITIZATION-DISSOLUTION,3400,2300,0.5,400,ORDOVICIAN,11:LOW-ENERGY CARBONATE MUD,JIGSAW-PUZZLE/LABYRINTH,SHALE/TIGHT CARBONATELATERAL DIAGENETIC CHANGE/SEALING FAULT,600,,121.92,CARBONATES,MUDSTONE/WACKESTONE/PACKSTONE,CRINOID,,INTERCRYSTALLINE/VUGGY,3,1,42,0.97,0,1.52,550,,1.23,1512,225000,,336,45,45,91,,,DRILLING/STIMULATION/ARTIFICIAL LIFT/OTHER RESERVOIR MANAGEMENT,HORIZONTAL WELL,ACIDIZATION/HYDRAULIC FRACTURING (SINGLE STAGE),,ROD PUMP/ESP/PLUNGER LIFT,,GAS CONING CONTROL/PUMP SIZE OPTIMIZATION/RE-COMPLETION/RE-PERFORATION/SELECTIVE PERFORATION/STEP-OUT DEVELOPMENT DRILLING/WATER CONING CONTROL/WATER PLUGGING/WAX REMOVAL,2800
ALIBEKMOLA,KT-I,1P ,KAZAKHSTAN,FORMER SOVIET UNION,CASPIAN NORTH,48.474,57.6667,OIL,2004,DEVELOPING,DEVELOPING,10,0,,ONSHORE,-750,100,2828,AQUIFER DRIVE,123:THRUST FAULT,5780,5230,10,564,CARBONIFEROUS,12:HIGH-ENERGY CARBONATE SAND,JIGSAW-PUZZLE, LATERAL FACIES CHANGE,1700,0.08,32,CARBONATES,PACKSTONE/GRAINSTONE,ALGAE/FORAMINIFERA,TYPE IV,INTERPARTICLE,10,20,30,20,11.9,0,400,,,,110000,20,41,,30,,CONTINUOUS WATER INJECTION,,,,,,,,,6560
ALIBEKMOLA,KT-II,1P ,KAZAKHSTAN,FORMER SOVIET UNION,CASPIAN NORTH,48.474,57.6667,OIL,2004,DEVELOPING,DEVELOPING,10,0,,ONSHORE,-750,145,4930,GAS DRIVE,123:THRUST FAULT,9480,8730,10,2165,CARBONIFEROUS,12:HIGH-ENERGY CARBONATE SAND,JIGSAW-PUZZLE, LATERAL FACIES CHANGE,607,0.18,32.92,CARBONATES,PACKSTONE/GRAINSTONE/BOUNDSTONE,ALGAE/FORAMINIFERA,TYPE IV,INTERPARTICLE,10,20,37,4,6.7,2.6,1340,8,,4060,120000,27,337,,30,,CONTINUOUS WATER INJECTION,,STIMULATION,,176_Net/gross ratio (average),,,,,10660
AMPOSTA MARINO,MONTSIA,1P ,SPAIN,EUROPE,GULF OF VALENCIA,40.3864,0.7173,OIL,1989,ABANDONED,,6,100,36000,OFFSHORE,200,261,2830,AQUIFER DRIVE,2212:PALEOSTRUCTURAL SUBCROP,5312,5512,20,853,CRETACEOUS,11:LOW-ENERGY CARBONATE MUD,JIGSAW-PUZZLE, NON-KARSTIC ZONE/SEALING FAULT,1970,,149.96,CARBONATES,WACKESTONE/PACKSTONE,PELOID,TYPE II,FRACTURE/CAVERNOUS,2,1,17.4,6.15,9,0,345,,1.2,1770,11000,,110,,51,,GAS INJECTION,,,,,,,,,6463.5
ANASAZI,PARADOX (DESERT CREEK),1P ,UNITED STATES OF AMERICA,NORTH AMERICA,PARADOX,37.0789,-109.2333,OIL,2002,PRIMARY RECOVERY,MATURE,4,40,1309,ONSHORE,-4790,138,1945,GAS DRIVE,2121:ORGANIC BUILDUP,5531,741,3.5,110,CARBONIFEROUS,13:ORGANIC BUILDUP,JIGSAW-PUZZLE,TIGHT CARBONATE/EVAPORITELATERAL FACIES CHANGE/LATERAL DIAGENETIC CHANGE,80,0.57,14.02,CARBONATES,GRAINSTONE/BAFFLESTONE,PHYLLOID ALGAE,,SHELTER,14.1,15,41,0.95,0,0.4,364,,1.2,1023,175000,15,10.96,23.3,23.3,,,,DRILLING/STIMULATION/OTHER RESERVOIR MANAGEMENT,INFILL WELL,ACIDIZATION,,,,SELECTIVE PERFORATION,987
ANETH,PARADOX (DESERT CREEK),1P ,UNITED STATES OF AMERICA,NORTH AMERICA,PARADOX,37.3038,-109.2469,OIL,2008,ENHANCED OIL RECOVERY,MATURE,535,0,71712,ONSHORE,-4750,122,2170,GAS DRIVE,2121:ORGANIC BUILDUP,5470,720,2,260,CARBONIFEROUS,13:ORGANIC BUILDUP,JIGSAW-PUZZLE,TIGHT CARBONATELATERAL FACIES CHANGE,180,0.45,15.24,CARBONATES,PACKSTONE/GRAINSTONE/BAFFLESTONE,PHYLLOID ALGAE,,MOLDIC/SHELTER,10,15,41,0.53,0,0,660,,1.35,1739,150000,23.3,1440,16,41,,CONTINUOUS WATER INJECTION,MISCIBLE,DRILLING/STIMULATION/WATER INJECTION OPTIMIZATION/ARTIFICIAL LIFT/OTHER RESERVOIR MANAGEMENT,INFILL WELL/HORIZONTAL WELL/MULTI-LATERAL WELL,ACIDIZATION,MODIFICATION IN INJECTION PATTERN,ROD PUMP,,PUMP SIZE OPTIMIZATION/RE-COMPLETION,930
ANETH,PARADOX (DESERT CREEK) (ANETH UNIT),1P ,UNITED STATES OF AMERICA,NORTH AMERICA,PARADOX,37.3038,-109.2469,OIL,1995,ENHANCED OIL RECOVERY,MATURE,200,0,27410,ONSHORE,-4750,122,2170,GAS DRIVE,2121:ORGANIC BUILDUP,5470,720,2,260,CARBONIFEROUS,13:ORGANIC BUILDUP,JIGSAW-PUZZLE,TIGHT CARBONATELATERAL FACIES CHANGE,180,0.45,15.24,CARBONATES,PACKSTONE/GRAINSTONE/BAFFLESTONE,PHYLLOID ALGAE,,MOLDIC/SHELTER,10,15,41,0.53,0,0,660,,1.35,1739,150000,23.3,421,15,39,,CONTINUOUS WATER INJECTION,MISCIBLE,DRILLING/STIMULATION/WATER INJECTION OPTIMIZATION/ARTIFICIAL LIFT/OTHER RESERVOIR MANAGEMENT,INFILL WELL/HORIZONTAL WELL/MULTI-LATERAL WELL,ACIDIZATION,MODIFICATION IN INJECTION PATTERN,ROD PUMP,,PUMP SIZE OPTIMIZATION/RE-COMPLETION,930
APPLETON,SMACKOVER,1P ,UNITED STATES OF AMERICA,NORTH AMERICA,GULF OF MEXICO NORTHERN ONSHORE,31.2486,-87.136,OIL,2011,PRIMARY RECOVERY,MATURE,6,160,1325,ONSHORE,-200,279,6270,AQUIFER DRIVE,1142:BASEMENT-DRAPE ANTICLINE,12717,12517,2.5,190,JURASSIC,12:HIGH-ENERGY CARBONATE SAND,TANK LIKE,TIGHT CARBONATENONE,200,,,CARBONATES,PACKSTONE/GRAINSTONE/BOUNDSTONE,ALGAE/PELOID,,INTERCRYSTALLINE/SHELTER,16,200,51.7,,0,0,1594,,,3028,,,3.8,75,75,,,,DRILLING/OTHER RESERVOIR MANAGEMENT,INFILL WELL,,,,,SIDETRACKING,12920
ARDMORE,ZECHSTEIN,1P ,UNITED KINGDOM,EUROPE,NORTH SEA CENTRAL,56.1719,2.7673,OIL,2005,ABANDONED,,13,0,22688,OFFSHORE,260,207.4841365,5270,AQUIFER DRIVE,2212:PALEOSTRUCTURAL SUBCROP,8390,8650,4,780,PERMIAN,11:LOW-ENERGY CARBONATE MUD,LAYER-CAKE, NON-FRACTURED ZONE/NON-KARSTIC ZONE,80,,,CARBONATES,MUDSTONE/BRECCIA,,TYPE II,CHANNEL/VUGGY,12,,37,0.75,6,0,300,,1.26,1152,35000,,261,30.7,30.7,,,,DRILLING/STIMULATION/ARTIFICIAL LIFT/OTHER RESERVOIR MANAGEMENT,INFILL WELL,ACIDIZATION/HYDRAULIC FRACTURING (SINGLE STAGE),,ESP/GAS LIFT,,HIGH WATER-CUT WELL SHUT-IN/RE-COMPLETION/SIDETRACKING/STEP-OUT DEVELOPMENT DRILLING/WATER PLUGGING,
ARENQUE,LOWER TAMAULIPAS,1P ,MEXICO,LATIN AMERICA,TAMPICO-MISANTLA,22.2569,-97.5083,OIL,2008,DEVELOPING,MATURE,,0,,OFFSHORE,180,257,8648,GAS DRIVE,1142:BASEMENT-DRAPE ANTICLINE,10270,10450,4,,CRETACEOUS,11:LOW-ENERGY CARBONATE MUD,LAYER-CAKE,TIGHT CARBONATENONE,290,0.13,,CARBONATES,WACKESTONE/PACKSTONE,ALGAE/FORAMINIFERA,TYPE II,FRACTURE,11,1,22,,0,0,,,,,55000,26,433,,16.2,,,,,,,,,,,10990
ARENQUE,SAN ANDRES,1P ,MEXICO,LATIN AMERICA,TAMPICO-MISANTLA,22.2569,-97.5083,OIL,2008,SECONDARY RECOVERY,MATURE,29,160,24750,OFFSHORE,180,257,8648,AQUIFER DRIVE,2232:ONLAP ONTO STRUCTURAL FLANK UNCONFORMITY,10765,10945,4,330,JURASSIC,12:HIGH-ENERGY CARBONATE SAND,LAYER-CAKE,BLOCK-BOUNDING FAULTNONE,260,0.37,,CARBONATES,PACKSTONE/GRAINSTONE,OOLITE,,INTERPARTICLE,18,9,34,,0,0,1400,,,5475,60000,30,600,,25,,CONTINUOUS WATER INJECTION,,DRILLING,HORIZONTAL WELL,,,,,,10990
ARLAN,KASHIRA-PODOL,1P ,RUSSIAN FEDERATION,FORMER SOVIET UNION,VOLGA-URAL,55.8569,54.3689,OIL,2000,SECONDARY RECOVERY,DECLINE,,45,,ONSHORE,-490,64,1494,GAS DRIVE,1162:BURIED-PALEORELIEF COMPACTION ANTICLINE,2750,2260,1.5,130,CARBONIFEROUS,12:HIGH-ENERGY CARBONATE SAND,LABYRINTH,TIGHT CARBONATELATERAL FACIES CHANGE,141,,7.92,CARBONATES,PACKSTONE/GRAINSTONE,,,INTERPARTICLE,19,24,32,25,3.7,42.5,71,,1.05,558,9116,20,1310,,19,,CONTINUOUS WATER INJECTION,,,,,,,,,2300
ASAB,THAMAMA ZONES A-C,1P ,UNITED ARAB EMIRATES,MIDDLE EAST,RUB AL KHALI,23.298,54.2216,OIL,1998,SECONDARY RECOVERY,SECONDARY DECLINE,300,250,410121,ONSHORE,-350,250,3930,AQUIFER DRIVE,1151:SALT-DIAPIR ANTICLINE,7770,7420,3,530,CRETACEOUS,12:HIGH-ENERGY CARBONATE SAND,LAYER-CAKE,TIGHT CARBONATERESERVOIR BODY BOUNDARY,274,0.91,76.2,CARBONATES,PACKSTONE/GRAINSTONE,PELOID,,INTERPARTICLE,30,20,41,0.3,0,0,850,,1.6,2220,170000,,15000,20,45,,CONTINUOUS WATER INJECTION/WAG IMMISCIBLE INJECTION,,DRILLING/STIMULATION/WATER INJECTION OPTIMIZATION/ARTIFICIAL LIFT/OTHER RESERVOIR MANAGEMENT,INFILL WELL/HORIZONTAL WELL,ACIDIZATION,,ESP/GAS LIFT,,ACID WASH/RE-COMPLETION/SIDETRACKING/WATER PLUGGING,7700
ASHTART,EL GARIA,1P ,TUNISIA,AFRICA,PELAGIAN,34.29,11.3989,OIL,2009,SECONDARY RECOVERY,DECLINE,32,247,47331,OFFSHORE,220,291,4187,GAS DRIVE,2111:LATERAL FACIES CHANGE,8737,8957,3,860,PALEOGENE,12:HIGH-ENERGY CARBONATE SAND,LAYER-CAKE,BLOCK-BOUNDING FAULTNONE,,,,CARBONATES,PACKSTONE,NUMMULITE,TYPE IV,MICROPOROSITY,17.2,42,29.6,0.56,0,1.5,511,,1.25,2239,26000,26.3,944,18,37,,CONTINUOUS WATER INJECTION,,DRILLING/STIMULATION/ARTIFICIAL LIFT/OTHER RESERVOIR MANAGEMENT,INFILL WELL,ACIDIZATION,,ESP/GAS LIFT,,RE-COMPLETION/SIDETRACKING,9508
AUK,ZECHSTEIN,1P ,UNITED KINGDOM,EUROPE,NORTH SEA CENTRAL,56.4125,2.0286,OIL,2003,PRIMARY RECOVERY,MATURE,,425,48051,OFFSHORE,256,215,4067,AQUIFER DRIVE,2212:PALEOSTRUCTURAL SUBCROP,7044,7300,1.5,450,PERMIAN,11:LOW-ENERGY CARBONATE MUD,TANK LIKE, NON-FRACTURED ZONE,30,1,9.14,CARBONATES,MUDSTONE/BRECCIA,,TYPE IV,MOLDIC/VUGGY,13,53,38,1.07,13,0,190,,1.15,700,105000,35,,,,,,,STIMULATION/ARTIFICIAL LIFT/OTHER RESERVOIR MANAGEMENT,,ACIDIZATION,,ESP/HYDRAULIC JET PUMP,,COILED TUBING TREATMENT/RE-COMPLETION/SHUT-IN WELL REOPEN/STEP-OUT DEVELOPMENT DRILLING,7600
AWALI,ARAB D,1P ,BAHRAIN,MIDDLE EAST,THE GULF,26.0333,50.5333,OIL,1988,SECONDARY RECOVERY,MATURE,21,63,,ONSHORE,-443,196,2310,AQUIFER DRIVE,1151:SALT-DIAPIR ANTICLINE,4843,4400,,165,JURASSIC,12:HIGH-ENERGY CARBONATE SAND,LAYER-CAKE,TIGHT CARBONATESEALING FAULT,,,19.81,CARBONATES,PACKSTONE/GRAINSTONE,ALGAE/FORAMINIFERA,,INTERPARTICLE,26,250,36,0.44,0,0,752,,1.4,2310,25000,40,243,,19,,GAS INJECTION,,STIMULATION,,ACIDIZATION,,,,,4500
AWALI,MAUDDUD,1P ,BAHRAIN,MIDDLE EAST,THE GULF,26.0333,50.5333,OIL,2007,SECONDARY RECOVERY,MATURE,431,35,30505,ONSHORE,-443,140,1236,AQUIFER DRIVE,1151:SALT-DIAPIR ANTICLINE,2233,1790,5,410,CRETACEOUS,12:HIGH-ENERGY CARBONATE SAND,LAYER-CAKE,TIGHT CARBONATESEALING FAULT,110,1,33.53,CARBONATES,PACKSTONE/GRAINSTONE,FORAMINIFERA/MOLLUSCS,,MOLDIC/VUGGY,25,63,34,2.25,0,0,128,,1.1,358,,9.1,2000,,35,,GAS INJECTION,CHEMICAL,DRILLING/ARTIFICIAL LIFT/OTHER RESERVOIR MANAGEMENT,INFILL WELL,,,ROD PUMP/GAS LIFT,,GAS CONING CONTROL/GAS SHUT-OFF,1900
