Avg_CCS1_WHCO2InjPs_psi,Avg_PLT_CO2VentRate_TPH,Avg_CCS1_WHCO2InjTp_F,Avg_CCS1_ANPs_psi,Avg_CCS1_DH6325Ps_psi,Avg_CCS1_DH6325Tp_F,inj_diff 
1342.332086,0.058333333,96.90103919,563.7301325,3286.46224,130.6296104,-0.129515076
1340.723738,0.058333333,95.95182139,559.0090418,3290.087974,130.8226945,0.15104243
1341.706768,0.058333333,96.46378237,548.83986,3289.24434,130.8483326,-0.020832952
1341.597504,0.05,96.20084387,545.4930756,3289.931761,130.8852033,-0.048610687
1342.054268,0.058333333,96.4278937,537.6399333,3290.145435,130.8911344,0.021874873
1341.532943,0.05,96.54764557,532.7317963,3289.193728,130.8846797,-0.202431234
1341.607436,0.041666667,96.46890965,529.2867976,3288.921179,130.9168716,-0.062499873
1341.388936,0.066666667,96.4740359,523.3202805,3288.379154,130.9211718,-0.015972137
1340.296861,0.083333333,96.33780677,516.4579824,3288.445886,130.9346525,-0.007985942
1339.149933,0.083333333,96.1100242,505.2918175,3289.027157,130.9359375,-0.007639058
1337.784752,0.091666667,96.16458912,492.7114601,3287.703782,130.8811914,-0.033681361
1337.372762,0.05,95.84745007,481.118926,3289.295858,130.835306,0.080209732
1339.030752,0.091666667,96.39823049,477.192366,3288.685679,130.7834671,0.042360687
1337.462112,0.091666667,95.92948151,477.272124,3288.514589,130.7917844,0.074304581
1338.092574,0.091666667,95.97672246,461.3020597,3290.614215,130.7804368,-0.074652481
1340.842907,0.058333333,96.58207169,469.9926455,3288.954576,130.7577201,0.065972519
1339.194596,0.058333333,95.94962324,469.0999654,3289.504728,130.8115939,-0.039236323
1338.698016,0.058333333,96.05838852,457.3846937,3289.21262,130.8258394,-0.02187411
1337.223945,0.05,95.99576645,452.9427546,3288.737966,130.8136682,-0.068056107
1337.353039,0.083333333,95.81412468,614.7601062,3289.948187,130.8239048,-0.013541794
1341.011733,0.075,96.53885867,629.5951365,3289.100564,130.7760511,-0.069097392
1341.989764,0.108333333,96.65860863,639.0863836,3287.567515,130.8404638,-0.197916412
1342.034461,0.075,96.78861224,632.8253581,3288.005072,130.9309714,-0.402430471
1338.906693,0.025,96.85196807,638.0802048,3283.303876,131.0125565,-0.453819148
1339.477687,0.041666667,96.85233402,620.2940989,3284.906106,131.1002974,-0.375694911
1343.781696,0.3,98.00333417,638.500474,3280.400785,131.1291017,-0.29270846
1338.002691,0.201680672,97.10869893,644.4601666,3276.98721,131.2907537,-0.308128957
1330.742587,0.066115702,95.8691144,594.702104,3281.108901,131.3572043,-0.150886921
1330.428046,0.191666667,97.06107388,570.702857,3274.823466,131.1651374,-0.093067582
1308.069299,0.091666667,91.92642949,535.8668635,3276.969344,131.1042152,1.246180979
1301.639698,0.067226891,91.70564135,546.9962379,3292.711089,130.220024,0.615770765
1322.137754,0.066666667,96.13016504,591.740625,3282.963906,129.457318,0.154368039
1332.785963,0.058333333,96.48575668,649.5991409,3286.690623,129.6583658,-0.082291667
1339.919562,0.033333333,97.18302066,691.2513769,3284.828422,130.0485064,-0.197570038
1341.448495,0.025,97.15445608,696.3497757,3284.328204,130.4738481,-0.306944021
1344.293028,0.033333333,97.6850982,693.6993439,3283.424455,130.7938341,-0.542708079
1346.765237,0.075,98.23294951,705.5741292,3279.419214,131.1182945,-0.507639186
1344.163831,0.075,97.53421796,685.916776,3278.788462,131.3880503,-0.252430725
1343.086711,0.075,97.5620505,652.3415985,3279.288485,131.5405846,-0.101388931
1344.010108,0.075,97.735267,638.8563105,3277.944765,131.5995824,-0.053819656
1344.079429,0.083333333,97.81107273,628.2147085,3277.350659,131.6644693,-0.117359797
1343.215811,0.1,97.54154332,618.2050618,3277.444303,131.7367396,-0.024654007
1342.843494,0.125,97.2720108,595.5812958,3277.728436,131.7591743,0.537500763
1334.960352,0.091666667,95.43582834,558.3587082,3281.255579,131.7601814,0.501735687
1332.875429,0.066666667,95.78849042,499.2332527,3282.863,131.4657145,0.070833842
1336.112213,0.05,96.26932526,494.2238503,3282.494816,131.1952909,0.22604154
1335.749699,0.091666667,96.17557532,489.5518244,3282.298254,131.0831094,-0.065625127
1336.98072,0.066666667,96.3491588,483.8245773,3283.271014,131.0511848,0.197222265
1336.127049,0.058333333,96.08988215,480.8796562,3283.550922,131.0471991,-0.032639313
1336.171739,0.058333333,96.21732368,468.7594739,3283.447054,131.0289785,-0.056596629
1338.613816,0.033333333,96.56009687,470.3699554,3283.837347,130.997644,0.002777608
1341.880571,0.075,97.03470529,482.803053,3283.43303,131.0390247,-0.167361196
1340.331664,0.108333333,96.70584857,491.245148,3282.318978,131.1556768,-0.127430089
1332.969677,0.075,94.73929615,494.1962176,3284.289083,131.2575757,0.8715271
1336.782133,0.05,95.26407668,605.0786667,3289.306301,131.0603166,0.578124491
1344.322749,0.05,96.45755774,620.637674,3287.45836,130.8610322,0.092013677
1348.497698,0.05,97.14896425,646.4302923,3290.148263,130.9507011,-0.085762405
1350.453402,0.058333333,97.16251399,659.213092,3289.350087,131.1715368,-0.110070801
1349.38133,0.041666667,96.89151834,659.7990122,3288.348238,131.3711582,0.017708842
1348.9644,0.066666667,96.64469134,640.5097682,3290.294336,131.4703161,0.019444656
1349.71897,0.091666667,96.91898416,632.9327342,3288.784477,131.4730545,-0.026042175
1350.517201,0.042016807,96.84392073,621.9277703,3290.550108,131.5030812,-0.025460851
1351.774049,0.025,97.17899195,622.3371282,3289.830627,131.5597795,0.085183878
1350.081219,0.066666667,96.85343215,617.4933472,3289.274243,131.6103706,0.013888168
1347.922001,0.041666667,96.51468544,595.1211451,3289.866189,131.6287057,-0.133679835
1348.800645,0.025,96.90799707,588.2864568,3288.530019,131.5890301,-0.0625
1328.060201,0.05,95.90457923,577.6387395,3273.850897,131.5671852,-6.03750089
1171.633421,0.0,87.33487727,524.3295219,3129.767436,130.203811,-39.39340223
1150.545568,0.0,80.03556086,554.8524086,3117.555072,129.0365415,0.0
1133.865839,0.0,73.8594134,474.0327026,3112.01413,128.1989839,0.0
1179.943452,1.841666667,83.22013137,610.6525523,3184.478546,128.2465982,22.39618037
1311.759839,0.564814815,100.1912011,646.2411064,3242.358724,128.5185966,22.03244585
1338.808389,0.067226891,95.63745521,555.4876437,3279.298804,129.5985649,1.374245356
1341.776228,0.075,97.09183578,526.0197784,3278.511163,130.49975,0.016919455
1341.09608,0.108333333,96.10782674,505.1231041,3283.601526,130.9581128,0.010764186
1342.883187,0.1,96.74063994,484.0822461,3283.518632,131.0607246,-0.046180725
1343.171097,0.108333333,96.41178131,473.2289874,3284.754987,131.1716869,0.101736577
1345.444652,0.1,96.82047456,456.0165212,3285.64303,131.2390212,0.034722265
1344.312786,0.058333333,96.54398276,477.3733452,3285.11838,131.3049095,-0.04097201
1343.508703,0.05,96.48941828,608.919338,3286.347418,131.3550209,-0.009722137
1346.199347,0.066666667,96.92191575,591.6179347,3286.902592,131.3164303,-0.031597392
1347.723343,0.016666667,97.1566534,594.6487457,3285.883162,131.3405071,0.059028244
1346.055433,0.091666667,96.62418423,579.7738144,3287.293811,131.4275861,0.054860433
1345.305682,0.05,96.822671,561.6441467,3287.001796,131.4392686,0.007292302
1344.968157,0.066666667,96.74796397,549.1435638,3286.600393,131.4370379,0.019790904
1346.328343,0.058333333,96.67069194,533.5231995,3288.518343,131.4157645,0.067361196
1346.323474,0.058333333,96.94937909,530.1211985,3287.040422,131.4157435,-0.156597392
1345.181444,0.066666667,96.66629906,520.4029622,3287.468182,131.4665733,-0.090972392
1344.302858,0.05,96.61978989,508.7981181,3286.88913,131.4817983,-0.003819275
1346.561733,0.1,97.00504373,497.4509646,3288.051017,131.4670355,-0.114929835
1347.802834,0.066666667,96.89884211,503.5831581,3287.47347,131.4899408,0.191666031
1348.080761,0.058333333,97.08963604,491.6899419,3287.610577,131.5223934,-0.139235433
1348.939599,0.108333333,97.05118408,488.634599,3287.894409,131.5498386,-0.050694148
1351.704507,0.066666667,97.29325174,486.1222354,3288.913257,131.5948259,0.062846883
1354.75742,0.033333333,97.58072688,487.5701502,3289.247872,131.64615,0.124305344
1357.239558,0.066666667,97.60965735,484.0883998,3290.057501,131.7137746,0.048264186
1359.126045,0.041666667,97.73819656,479.3795916,3289.800726,131.7986903,0.017360814
1360.103941,0.116666667,97.6854627,475.6370783,3290.431093,131.8494694,-0.077083333
1359.815992,0.058333333,97.73746395,469.9834381,3290.320837,131.8912389,0.004513804
1360.922937,0.058333333,97.74369049,457.4675158,3290.96204,131.914749,0.187153244
1360.779026,0.058333333,97.91654301,454.3876193,3290.351143,131.9320766,-0.060069402
1354.980745,0.075,96.99295756,580.3597356,3290.056344,131.9887138,-0.232292302
1352.47905,0.016666667,96.88712324,569.1444906,3289.499925,131.8798033,0.017013677
1352.548579,0.058333333,97.00101541,545.5268219,3288.554148,131.7427439,0.018749873
1355.333326,0.025,96.76664028,523.0533737,3291.352441,131.6661842,0.089583588
1360.893115,0.033333333,97.18851515,522.0717351,3289.920705,131.6342733,-0.04791654
1359.687065,0.033333333,97.15702019,516.1573598,3292.002175,131.6813671,0.137847392
1360.560571,0.075,97.24784012,513.7646139,3292.043073,131.721307,0.110764058
1359.547988,0.058333333,97.04898783,504.0463552,3292.127942,131.7852582,-0.055555852
1358.707048,0.066666667,97.1797252,491.0549573,3292.490853,131.7985251,0.00104154
1357.810564,0.116666667,97.04203002,482.4104009,3291.975364,131.8099438,-0.10451444
1356.643756,0.075,96.98966236,471.6184825,3291.68066,131.8055089,3.81e-07
1357.259446,0.108333333,97.18961372,462.6794131,3292.532849,131.8082401,-0.022569021
1356.236861,0.058333333,97.04898911,457.4399053,3292.835128,131.8244822,0.125695038
1355.636085,0.066666667,96.91861776,538.909951,3293.124827,131.8570498,-0.082639567
1355.973755,0.083333333,97.06693147,607.1953456,3292.794354,131.8221984,-0.088193639
1357.403353,0.058333333,97.34012636,598.4495295,3293.449906,131.8154283,-0.013542557
1359.508305,0.091666667,97.48221671,593.2407079,3293.303546,131.8333158,0.045138041
1360.868201,0.058333333,97.54300785,584.0286011,3293.864886,131.8875648,-0.021874237
1361.469058,0.025,97.49576677,572.528093,3293.830741,131.9387469,-0.010069275
1362.63071,0.075,97.64444733,555.7911133,3294.566266,131.9496123,-0.020138168
1363.752726,0.083333333,97.90445608,548.5269684,3294.215354,131.9626317,-0.145487595
1365.152656,0.075,98.04691633,545.7630325,3293.773682,132.0092316,0.095486577
1366.115641,0.066666667,98.03519573,535.845402,3294.921181,132.0613478,0.016667302
1363.916546,0.066666667,97.68106995,521.9858457,3294.197762,132.1166852,0.071527481
1360.992385,0.091666667,97.35148118,491.8494779,3294.909764,132.1023795,0.013194911
1358.192635,0.091666667,97.13065211,465.2746335,3294.550854,132.001423,0.058680852
1355.561635,0.066666667,96.76370996,563.7884031,3295.452004,131.902751,-0.038543065
1354.608334,0.058333333,96.88932095,595.7377497,3294.281824,131.7706679,0.004167557
1355.859497,0.041666667,97.19913489,573.2581838,3295.519572,131.6606936,0.103819402
1357.71614,0.083333333,97.3214475,567.8315608,3295.323193,131.6389964,-0.012847137
1358.778448,0.066666667,97.33609797,559.7514287,3295.926978,131.6919726,-0.133680598
1359.299686,0.05,97.52506294,552.6130615,3295.678556,131.7399277,0.035763804
1360.744202,0.05,97.30936438,539.2105845,3296.889825,131.8176178,0.073958333
1360.997339,0.075,97.52359772,533.1305476,3295.847089,131.8390741,0.000695165
1359.77638,0.041666667,97.13211644,516.8230319,3297.269242,131.8933064,0.05034701
1357.607008,0.05,97.20426051,499.5982994,3295.361245,131.875296,-0.237847265
1358.867991,0.025,97.28519382,488.036425,3296.132729,131.8589455,-0.005903625
1358.406351,0.066666667,97.40348015,486.0578059,3294.670105,131.8677775,-0.177430089
1360.88318,0.083333333,97.45841192,477.4316404,3296.534941,131.9053293,0.160764186
1363.683127,0.05,97.86710269,480.330556,3295.956401,131.9381776,-0.014583206
1365.073246,0.058333333,98.13480403,477.7660065,3295.948848,131.9930787,-0.024653625
1365.748283,0.075,97.96341718,470.7626177,3296.741461,132.0572625,-0.055208333
1364.318693,0.075,97.93998,622.7666044,3295.920532,132.1091667,0.023611577
1361.399569,0.133333333,97.52982375,591.335699,3296.258822,132.081292,0.018750254
1360.833589,0.075,97.49576581,556.3248825,3296.8795,131.9622587,-0.021181361
1362.08966,0.141666667,97.80008551,539.192159,3297.016445,131.8505688,0.002083333
1362.139332,0.108333333,97.67227942,525.8449351,3297.181543,131.8112666,0.151041285
1361.831344,0.091666667,97.57926178,503.981944,3297.699615,131.8070197,0.101736577
1359.825975,0.1,97.22733218,482.9840426,3297.592183,131.7571564,-0.068403244
1357.497844,0.1,97.10721461,459.3939888,3297.589134,131.6992336,-0.026388168
1356.772872,0.066666667,97.03726959,584.4182012,3298.052423,131.646434,0.089235687
1355.44242,0.091666667,97.01309929,599.3851573,3296.801872,131.5829666,-0.044791667
1353.193813,0.083333333,96.48429038,568.2088623,3298.261745,131.5088259,0.077431234
1353.367438,0.058333333,96.9281395,547.4502762,3296.999451,131.3938855,-0.024652863
1353.005251,0.058333333,96.62858162,532.8789917,3297.738627,131.3429479,-0.006597773
1352.621196,0.115702479,96.76000592,515.4082394,3297.592477,131.3169174,0.005259819
1353.427006,0.066666667,96.6904658,501.2272069,3298.498183,131.278815,0.039185092
1353.983002,0.066666667,96.92081426,498.8344426,3297.30462,131.2422891,-0.033681234
1353.220434,0.042016807,96.63933531,484.8837562,3298.64775,131.2839815,0.042361578
1352.168318,0.041322314,96.59076262,472.3600598,3297.280921,131.2680158,-0.114669928
1352.815113,0.067226891,96.78335687,458.5341297,3297.866318,131.2434891,0.05269501
1354.796972,0.090909091,97.00769724,456.5067681,3298.301324,131.2443054,-0.019981553
1354.836796,0.116666667,97.06803042,458.0841123,3298.399713,131.285377,-0.201376736
1355.373045,0.041666667,96.88968665,606.7627894,3301.343341,131.3781147,0.103125254
1356.534189,0.016806723,96.87641702,602.1516708,3300.479747,131.3801241,0.083569297
1353.973059,0.058333333,96.65677745,583.8077408,3299.87196,131.3877223,0.077888146
1355.258745,0.008333333,96.8259662,553.3185918,3298.297331,131.3533891,0.012152481
1359.830853,0.041666667,97.64408137,560.8496363,3297.590513,131.3307451,-0.023263041
1360.277627,0.033333333,97.59684029,560.190097,3301.506319,131.4608939,0.104513931
1358.172827,0.066666667,96.77945658,536.4773249,3301.895325,131.5576131,0.101735942
1360.411733,0.05,97.3423233,517.1850194,3300.463619,131.5078673,0.009722137
1358.237476,0.05,96.40628846,510.2276288,3300.058024,131.5516907,0.059027354
1356.41556,0.058333333,96.7201306,487.9382517,3298.698696,131.5226644,-0.400347265
1357.676384,0.058333333,96.78348618,488.6806203,3298.271128,131.5141808,0.105555852
1358.535322,0.041666667,97.01712786,487.9658669,3300.502901,131.5928126,0.030902863
1361.588182,0.033333333,97.29764544,490.1132184,3301.110868,131.6828401,0.059027735
1362.168989,0.05,97.25553048,490.7543404,3300.645892,131.7929447,0.04236145
1361.339891,0.066115702,96.9869963,478.7093004,3302.111296,131.889614,0.006891823
1360.550784,0.058333333,97.0156627,465.3758537,3301.786302,131.9108293,-0.125295067
1360.227923,0.075,96.88822282,451.7310565,3301.748063,131.9183329,0.054514058
1362.452067,0.05,97.30570138,446.893426,3301.324438,131.910863,0.012500636
1364.065494,0.083333333,97.68875866,450.4978617,3303.160307,131.9471235,-0.049306488
1362.446986,0.066666667,97.31229286,516.8721176,3308.126754,132.0613374,-0.05173467
1360.247821,0.041666667,96.93619614,607.8763514,3307.046684,132.1023916,-0.062848155
1359.731662,0.033333333,97.15995038,582.8230255,3302.922685,132.0300999,-0.012152735
1358.456042,0.083333333,96.78385245,568.8254593,3300.502543,131.9816204,-0.00659701
1358.098629,0.05,96.90763124,554.4014781,3298.794918,131.937589,0.109374746
1357.547384,0.016666667,96.77982451,540.1124598,3297.850218,131.9190572,-0.012846629
1359.79614,0.05,97.29105403,531.2132919,3294.967222,131.858628,-0.052778244
1361.211009,0.075,97.50455507,545.7016627,3296.405935,131.8814682,-0.000347137
1363.772507,0.091666667,98.05826575,632.5492778,3299.595905,131.9316554,-0.08298645
1364.303711,0.058333333,97.72794412,637.0341278,3302.541477,132.0102627,0.135764567
1363.802373,0.091666667,97.64298293,613.2140305,3305.874418,132.0958553,-0.073263931
1364.829978,0.066666667,97.80008659,601.3422923,3305.333773,132.0933013,0.016319275
1356.48015,0.183333333,96.58573157,580.3229187,3305.574953,132.1086155,0.037152354
1353.973006,0.058333333,96.8208395,522.2834117,3299.068197,131.9414337,-0.120833969
1352.245616,0.066666667,96.70365308,509.43312,3296.454747,131.7458316,-0.047915777
1348.026176,0.041666667,96.16166051,482.5423027,3293.98324,131.624921,0.034722519
1346.680847,0.058333333,96.21146463,477.5482025,3294.896094,131.4779181,-0.057291794
1344.983127,0.125,96.29642601,625.8434402,3295.142326,131.3496176,-0.04826444
1343.379713,0.066666667,95.81998336,588.7834325,3294.927279,131.237345,0.042708588
1345.737504,0.058333333,96.57438107,577.6602173,3293.30094,131.1107202,-0.020138804
1346.958731,0.041666667,96.40225938,574.9146942,3293.604698,131.1132139,0.085068893
1346.144719,0.075,96.23966312,565.871347,3295.61499,131.1630861,-0.050693766
1346.020713,0.116666667,96.24259218,547.5391937,3295.074994,131.1598924,0.010763677
1346.581542,0.058333333,96.3176651,540.2596954,3295.08007,131.1579492,0.040278498
1346.095073,0.033333333,96.18729439,529.1763672,3295.207778,131.165677,-0.03437589
1344.719784,0.041666667,95.96244075,513.2431046,3294.645296,131.1584021,0.00173556
1344.39716,0.016666667,96.08768501,499.7977036,3293.618323,131.1286936,0.021181361
1346.020437,0.05,96.2762846,488.665285,3294.71283,131.0960087,0.050347265
1349.247322,0.091666667,96.91239243,496.776075,3295.492485,131.0871198,-0.119444275
1349.073652,0.083333333,96.63993015,496.99388,3300.012799,131.1997986,0.07847201
1349.535262,0.091666667,96.5641257,480.3704211,3301.643435,131.2478606,0.096875381
1351.138526,0.05,96.79886754,613.9257103,3303.953664,131.2690198,0.017013423
1354.117025,0.091666667,97.15848484,620.6529765,3303.954146,131.2666866,-0.049652735
1355.700677,0.141666667,97.34854902,617.5117737,3306.264756,131.3242418,-0.170138931
1356.028332,0.058333333,97.27567253,610.4163376,3309.95002,131.4181536,0.084028625
1356.038295,0.091666667,97.17898992,595.1702413,3312.666414,131.4880315,0.078818512
1354.668086,0.1,97.09512959,576.4485163,3312.852386,131.4935594,-0.094096756
1350.542936,0.1,96.59964848,548.8644043,3311.371832,131.465556,-0.15902888
1349.083642,0.075,96.55753212,517.4457586,3306.971556,131.3712846,0.148959478
1347.584355,0.075,96.56485685,495.524496,3301.742362,131.2544902,0.12951355
1345.593679,0.2,96.34183464,474.689181,3297.298472,131.1438427,-0.029166285
1346.040421,0.075,96.39969508,459.5044294,3295.644216,131.039601,0.106249619
1345.916257,0.183333333,96.40555649,454.8661631,3295.027089,130.9852025,-0.006250381
1343.836238,0.108333333,96.08805116,558.1194328,3298.148381,130.983865,-0.232986323
1342.262696,0.091666667,95.93314273,610.1402557,3297.730983,130.965115,-0.002430089
1343.141342,0.158333333,96.23343887,586.1759466,3294.908352,130.9020632,-0.079165904
1343.771718,0.125,96.12576987,581.1573069,3293.19974,130.8643932,0.070832316
1343.508681,0.158333333,96.23892956,566.8898026,3293.757629,130.8755348,-0.03541654
1342.982534,0.091666667,95.86685886,551.3982671,3294.348024,130.9020524,0.138541794
1342.709512,0.133333333,96.11112302,536.1797272,3292.566392,130.8607866,-0.067708588
1342.009531,0.125,95.7815321,523.3816182,3292.350673,130.8542942,0.02083346
1345.732552,0.058333333,96.48392442,514.4947047,3290.627209,130.8241174,0.021527608
1350.12097,0.1,96.98343639,529.8052348,3292.413867,130.861364,-0.107291412
1351.694689,0.083333333,96.95267467,537.3270284,3299.040297,131.0203999,-0.042708333
1353.30302,0.033333333,97.19840069,535.2778524,3304.642737,131.1603113,0.003124746
1353.372466,0.091666667,97.19620393,528.5076309,3308.902026,131.2710807,-0.029861577
1353.829221,0.1,97.11197561,517.4580404,3311.845679,131.3417514,-0.067707443
1354.643096,0.075,97.25150325,537.6890322,3313.884395,131.383149,0.001041667
1353.159005,0.066666667,96.93106874,624.6133204,3316.483738,131.4282382,0.116319021
1349.942315,0.108333333,96.35611718,583.3199885,3313.730221,131.3739875,-0.028472137
1348.542558,0.108333333,96.65934022,554.695963,3307.743243,131.2406522,-0.160069148
1345.106935,0.191666667,96.24405969,536.2840546,3303.616158,131.1447252,-0.087152735
1339.934821,0.142857143,95.49306328,499.6238226,3299.320477,131.044463,0.139711592
1337.293411,0.116666667,95.16593138,471.2626391,3290.634235,130.8407881,-0.035198042
1339.150084,0.083333333,96.14591281,634.9696457,3284.753729,130.6544078,-0.027083206
1340.222475,0.1,95.7068243,620.2941045,3286.445099,130.5838782,0.024305089
1343.677467,0.141666667,96.26896019,607.4039439,3289.402275,130.5604073,0.056250636
1346.854628,0.191666667,96.66556886,613.2385488,3291.982548,130.6168926,0.126388677
1344.312881,0.083333333,96.19828027,602.1245463,3296.826003,130.7363033,0.146874491
1338.013298,0.058333333,95.32523314,568.4327967,3297.638841,130.7758717,-0.071180725
1337.864204,0.125,95.79398308,527.6701711,3292.062531,130.6242672,-0.113541285
1341.100931,0.05,96.54801095,532.6642278,3293.090481,130.5017128,-0.021180598
1340.793247,0.125,96.24625397,531.5230871,3296.815961,130.5591476,-0.004514058
1339.274051,0.108333333,95.93131409,515.703349,3298.315548,130.6009008,-0.001040904
1339.899659,0.066666667,95.92655169,500.6811679,3297.556077,130.5866361,0.034027354
1342.977469,0.066666667,96.43485196,499.9449524,3297.247668,130.5719938,0.011458588
1346.601458,0.05,96.87943306,509.561956,3299.545896,130.6323082,-0.00833346
1347.633966,0.091666667,96.73844204,514.3812149,3304.878461,130.7712241,-0.054860942
1345.975832,0.108333333,96.48868682,504.5739978,3310.048828,130.8862143,-0.045833969
1344.322778,0.058333333,95.99356969,478.3641945,3310.555674,130.9176997,0.066666667
1346.655884,0.1,96.58170408,463.5414284,3306.414414,130.8194831,0.066320165
1347.405592,0.133333333,96.542519,460.8940722,3306.174093,130.8118309,-0.048958333
1344.630552,0.066666667,96.12979914,484.1313416,3308.113424,130.8570185,0.135416031
1338.916644,0.083333333,95.05094293,605.5878977,3309.780538,130.8587313,-0.039930089
1341.200235,0.083333333,95.86942291,566.2701207,3299.993068,130.6429821,-0.018750381
1345.767453,0.108333333,96.71683668,581.0315313,3296.924961,130.5591765,-0.121527863
1344.317744,0.075,96.19461854,582.5193247,3301.848409,130.6820652,0.074999491
1340.192694,0.116666667,96.16788413,560.159432,3303.294602,130.7300662,-0.780206553
1336.186633,0.1,95.97049758,549.3920334,3295.795357,130.7248461,-0.598611323
1335.004962,0.133333333,96.15213807,538.5234222,3292.834324,130.7487503,-0.271875381
1333.883015,0.083333333,96.08438962,527.5720261,3291.938865,130.770119,-0.18784701
1337.397632,0.066666667,96.39859721,524.6516586,3292.736426,130.7760352,0.240624491
1341.304659,0.033333333,96.57437916,525.5198151,3294.523063,130.8359048,0.330555725
1343.01736,0.075,96.7241621,526.1210119,3295.414187,130.9361783,0.174999746
1342.540702,0.108333333,96.35904744,513.8198207,3295.985893,131.015735,0.159374619
1347.053263,0.058333333,96.86222115,500.2670405,3298.227146,131.0311216,0.440626272
1348.507823,0.075,97.03507214,503.3622643,3298.714665,131.0788237,0.019791158
1348.706231,0.066666667,96.76480904,496.5613439,3299.067605,131.1460988,0.267361323
1349.500369,0.05,96.36600526,474.4959221,3303.247762,131.1619282,0.421526972
1355.948952,0.025,96.40079568,461.6824399,3299.93433,131.119382,-0.203472265
1350.552714,0.075,97.05631205,452.9918597,3301.630701,131.0692455,0.041667557
1350.914991,0.075,96.66080685,459.4890963,3301.981156,131.0879267,0.01319313
1352.195915,0.1,96.94571711,633.3345795,3302.069104,131.1537183,-0.232985433
1278.413196,0.016666667,94.83487727,602.2932627,3231.811564,130.8573316,-20.61666692
1167.478396,2.991666667,88.62393977,515.9917074,3128.897984,129.4246328,-24.77569403
1265.074362,6.9,93.50333258,624.7022797,3233.357477,129.357073,31.44930554
1364.512151,0.091666667,102.7395398,647.5867798,3268.46972,129.8843447,13.02361126
1359.552947,0.075,98.23184942,550.1098572,3287.950832,131.1836666,-0.095833715
1346.11479,0.15,97.04605935,487.2909879,3286.09384,131.967996,0.115625509
1332.795992,0.108333333,94.54740003,560.2544991,3291.028377,131.9416247,0.137500763
1336.141711,0.066666667,96.64908613,501.5155741,3288.706991,131.359746,-0.184028753
1334.8759,0.15,96.34952641,515.7248327,3287.045677,131.1121382,-0.144444529
1329.435164,0.066666667,95.09745,478.2967056,3289.461532,131.0399221,0.03576355
1330.850025,0.108333333,95.89066334,459.9338893,3289.030178,130.8176024,-0.059374746
1331.594685,0.075,95.84342187,464.2592494,3288.5396,130.7235193,0.149652608
1330.859875,0.058333333,95.33841947,474.3210587,3291.690444,130.7097056,-0.003818893
1338.186289,0.082644628,96.95757767,633.3633322,3292.388182,130.6598206,0.133160777
1340.376219,0.041666667,96.37442837,635.9972799,3293.199978,130.7746351,0.240102773
1344.143986,0.083333333,96.50699692,614.8030497,3296.499278,130.9171644,0.756944148
1340.773417,0.066666667,96.31912988,591.7222188,3296.729576,130.9581755,-0.356249364
1340.15285,0.058333333,96.15470149,570.4298228,3296.024434,130.9406717,0.063193639
1341.066306,0.075,96.57804184,558.6532135,3294.846842,130.8935833,-0.141319275
1340.227426,0.108333333,96.15506732,552.1713094,3295.252441,130.9154956,-0.020833588
1343.458935,0.066666667,96.59561939,540.6216817,3296.029749,130.9237151,0.031597519
1347.668831,0.033333333,97.36905575,553.717393,3297.03704,130.9798042,-0.236110814
1349.808256,0.058333333,97.44083405,568.5125697,3296.158197,131.1306623,-0.240624746
1356.475154,0.075,98.52701613,577.1602,3295.650903,131.320231,-0.189583842
1358.574834,0.116666667,98.51309884,602.4343689,3291.818217,131.5632797,-0.193402608
1353.729871,0.15,97.67118244,585.9980286,3293.96874,131.8264617,-0.20729154
1350.939993,0.075,97.34415353,545.3304932,3294.352293,131.8984881,0.056596883
1352.836367,0.066666667,97.94913578,526.1087784,3291.830676,131.8047389,-0.042359924
1355.055139,0.058333333,98.09598846,522.5104263,3292.040055,131.7879368,-0.040973028
1354.59843,0.125,98.07144928,517.991804,3291.772762,131.8452632,-0.030903117
1351.868307,0.116666667,97.41300284,491.9231033,3293.161316,131.9067796,0.302430598
1347.514727,0.075,96.8376845,520.3262678,3292.369082,131.8532261,0.015625509
1347.624031,0.158333333,96.68387814,590.6516179,3292.384123,131.6899671,0.524305471
1347.043264,0.15,96.46378403,556.9966832,3293.498218,131.4874335,0.4340271
1340.649275,0.141666667,95.65372461,514.2738322,3294.111214,131.2883039,-0.226040649
1334.394363,0.116666667,95.5940328,477.3181333,3291.265843,131.0479774,-0.203472773
1332.066188,0.1,95.11356354,545.1065582,3293.962899,130.8333805,-0.043749873
1335.20361,0.058333333,96.12833424,611.106577,3291.695748,130.6339414,-0.066666921
1340.192542,0.05,96.64322777,616.0024801,3293.202983,130.5762169,0.080555089
1342.774074,0.058333333,96.81717822,624.5396993,3296.555424,130.7162568,-0.021874237
1345.08235,0.025,96.84684105,617.6774139,3296.433407,130.8757357,0.010069529
1347.822709,0.016666667,97.19290676,614.4226639,3296.50859,131.0001158,-0.065277608
1349.024004,0.025,97.2101202,612.3428106,3296.633995,131.1801299,-0.004514058
1348.512705,0.05,96.9750138,598.2808141,3296.437354,131.3116692,0.024305471
1345.360157,0.033333333,96.69449724,576.7337936,3295.020962,131.3318404,-0.007986069
1347.852264,0.025,97.08927174,553.6713801,3294.910618,131.302909,-0.207292048
1356.360966,0.075,98.62040056,575.3104172,3294.530752,131.3138603,-0.296180471
