1_Field name,2_Reservoir unit,5_Resource uncertainty,8_Country,10_Region,11_Basin name,15_Latitude,16_Longitude,18_Hydrocarbon type (main),32_Current status year,33_Current reservoir status,34_Current production stage,38_Well count (total producer),52_Well spacing (average) (ac),70_Production rate (peak oil equivalent) (BOEPD),72_Onshore or offshore,73_Water_Depth (ft),75_Temperature (original) (deg. F),77_Pressure (original) (psi),82_Drive mechanism (main),111_Trapping mechanism (main),116_Depth to top reservoir (ft TVD),117_Reservoir top subsea depth (ft TVDSS),118_Structural flank dip (average) (deg.),135_Hydrocarbon column height (original total) (ft),149_Reservoir period,153_Depositional system (main),161_Reservoir architecture (main),163_Fluid flow restriction,170_Gross reservoir thickness (average) (ft),176_Net/gross ratio (average),179_Net pay (average) (m),182_Reservoir lithology (main),184_Grain_Size_Texture,189_Composition,199_Fracture reservoir type,200_Porosity type (main),204_Porosity (matrix average) (%),210_Permeability (air average) (mD),218_API gravity (average) (deg. API),225_Viscosity (oil average) (cp),236_Oil_impurities (average),243_Gas_impurities (average),252_GOR (initial average) (SCF/STB),255_Condensate yield (initial average) (BC/MMCFG),258_FVF (oil average) (RB/STB),263_Bubble point pressure (average) (psi),273_Formation water salinity (average) (mg/L),276_Water saturation (initial average) (%),293_Original in-place oil equivalent (MMBOE),304_Recovery factor (primary oil) (%),307_Recovery factor (ultimate oil) (%),308_Recovery factor (ultimate gas) (%),320_Secondary recovery methods,325_EOR methods,333_Improved recovery methods (other),334_Improved recovery methods (drilling),335_Improved recovery methods (stimulation),336_Improved recovery methods (water injection optimization),337_Improved recovery methods (artificial lift),338_Improved recovery methods (sand control),339_Improved recovery methods (other reservoir management),76_Pressure_Temp_depth (ft TVDSS)
AUK,ZECHSTEIN,1P ,UNITED KINGDOM,EUROPE,NORTH SEA CENTRAL,56.4125,2.0286,OIL,2003.0,PRIMARY RECOVERY,MATURE,,425.0,48051.0,OFFSHORE,256.0,215.0,4067.0,AQUIFER DRIVE,2212:PALEOSTRUCTURAL SUBCROP,7044.0,7300.0,1.5,450.0,PERMIAN,11:LOW-ENERGY CARBONATE MUD,TANK LIKE, NON-FRACTURED ZONE,30.0,1.0,9.14,CARBONATES,MUDSTONE/BRECCIA,,TYPE IV,MOLDIC/VUGGY,13.0,53.0,38.0,1.07,13.0,0.0,190.0,,1.15,700.0,105000.0,35.0,,,,,,,STIMULATION/ARTIFICIAL LIFT/OTHER RESERVOIR MANAGEMENT,,ACIDIZATION,,ESP/HYDRAULIC JET PUMP,,COILED TUBING TREATMENT/RE-COMPLETION/SHUT-IN WELL REOPEN/STEP-OUT DEVELOPMENT DRILLING,7600.0
AWALI,ARAB D,1P ,BAHRAIN,MIDDLE EAST,THE GULF,26.0333,50.5333,OIL,1988.0,SECONDARY RECOVERY,MATURE,21.00,63.0,,ONSHORE,-443.0,196.0,2310.0,AQUIFER DRIVE,1151:SALT-DIAPIR ANTICLINE,4843.0,4400.0,,165.0,JURASSIC,12:HIGH-ENERGY CARBONATE SAND,LAYER-CAKE,TIGHT CARBONATESEALING FAULT,,,19.81,CARBONATES,PACKSTONE/GRAINSTONE,ALGAE/FORAMINIFERA,,INTERPARTICLE,26.0,250.0,36.0,0.44,0.0,0.0,752.0,,1.4,2310.0,25000.0,40.0,243.0,,19.0,,GAS INJECTION,,STIMULATION,,ACIDIZATION,,,,,4500.0
AWALI,MAUDDUD,1P ,BAHRAIN,MIDDLE EAST,THE GULF,26.0333,50.5333,OIL,2007.0,SECONDARY RECOVERY,MATURE,431.00,35.0,30505.0,ONSHORE,-443.0,140.0,1236.0,AQUIFER DRIVE,1151:SALT-DIAPIR ANTICLINE,2233.0,1790.0,5.0,410.0,CRETACEOUS,12:HIGH-ENERGY CARBONATE SAND,LAYER-CAKE,TIGHT CARBONATESEALING FAULT,110.0,1.0,33.53,CARBONATES,PACKSTONE/GRAINSTONE,FORAMINIFERA/MOLLUSCS,,MOLDIC/VUGGY,25.0,63.0,34.0,2.25,0.0,0.0,128.0,,1.1,358.0,,9.1,2000.0,,35.0,,GAS INJECTION,CHEMICAL,DRILLING/ARTIFICIAL LIFT/OTHER RESERVOIR MANAGEMENT,INFILL WELL,,,ROD PUMP/GAS LIFT,,GAS CONING CONTROL/GAS SHUT-OFF,1900.0
BAB,THAMAMA ZONE B,1P ,UNITED ARAB EMIRATES,MIDDLE EAST,RUB AL KHALI,23.875,53.5375,OIL,1998.0,SECONDARY RECOVERY,PRIMARY REJUVENATING,270.00,518.0,237433.0,ONSHORE,-425.0,250.0,4178.0,GAS DRIVE,1151:SALT-DIAPIR ANTICLINE,8460.0,8035.0,1.0,590.0,CRETACEOUS,12:HIGH-ENERGY CARBONATE SAND,LAYER-CAKE, RESERVOIR BODY BOUNDARY,144.0,0.88,38.71,CARBONATES,PACKSTONE/GRAINSTONE,PELOID,,INTERPARTICLE,25.0,30.0,40.6,,0.0,1.93,1200.0,,1.73,,,,,,44.0,,CONTINUOUS WATER INJECTION/GAS RECYCLING,,DRILLING/STIMULATION/OTHER RESERVOIR MANAGEMENT,INFILL WELL/HORIZONTAL WELL,ACIDIZATION,,,,COILED TUBING TREATMENT/CORROSION INHIBITOR TREATMENT/SAND CLEANING/SHUT-IN WELL REOPEN/SIDETRACKING,8300.0
BADEJO,EMBORE (SIRI),2P ,BRAZIL,LATIN AMERICA,CAMPOS,-22.697,-40.8284,OIL,2012.0,DEVELOPMENT PENDING,,,0.0,,OFFSHORE,278.87,136.73479000081187,1603.2897752902213,AQUIFER DRIVE,2112:LATERAL DEPOSITIONAL PINCH-OUT,2641.08,2919.95,,492.0,NEOGENE/PALEOGENE,12:HIGH-ENERGY CARBONATE SAND,LAYER-CAKE,BLOCK-BOUNDING FAULT/SHALELATERAL FACIES CHANGE,820.0,,,CARBONATES,RUDSTONE/BOUNDSTONE,ALGAE,,INTERPARTICLE,20.0,80.0,12.3,320.0,0.0,0.0,120.0,,,1266.0,,17.0,2785.0,,10.0,,,,DRILLING/SAND CONTROL,HORIZONTAL WELL,,,ESP,,,
BADEJO,LAGOA FEIA (COQUEIROS),1P ,BRAZIL,LATIN AMERICA,CAMPOS,-22.697,-40.8284,OIL,1997.0,PRIMARY RECOVERY,,6.00,148.0,9300.0,OFFSHORE,278.87,204.96990918357582,4801.673070371696,AQUIFER DRIVE,2112:LATERAL DEPOSITIONAL PINCH-OUT,8185.7,8464.57,4.0,525.0,CRETACEOUS,15:LACUSTRINE CARBONATE,JIGSAW-PUZZLE,SHALELATERAL FACIES CHANGE/LATERAL DIAGENETIC CHANGE,492.0,,30.48,CARBONATES,RUDSTONE,PELECYPOD,,MOLDIC/VUGGY,12.0,120.0,32.0,,0.0,0.0,,,,,,27.0,116.0,,30.2,,,,STIMULATION,,ACIDIZATION/ACID FRACTURING,,,,,
BAI HASSAN,MAIN LIMESTONE,1P ,IRAQ,MIDDLE EAST,ZAGROS,35.6378,44.0272,OIL,1998.0,PRIMARY RECOVERY,,,0.0,60000.0,ONSHORE,-760.0,130.0,2130.0,GAS DRIVE,1112:FORELAND ANTICLINE,2510.0,1750.0,,2750.0,NEOGENE/PALEOGENE,13:ORGANIC BUILDUP,LAYER-CAKE, NON-FRACTURED ZONE,900.0,0.2,60.96,CARBONATES,PACKSTONE/GRAINSTONE/RUDSTONE,ALGAE/CORAL,TYPE IV,MOLDIC,20.0,50.0,33.5,9.95,0.0,0.0,575.0,,1.31,2130.0,,,,,15.0,,,,,,,,,,,3860.0
BARNOWKO-MOSTNO-BUSZEWO,MAIN DOLOMITE,1P ,POLAND,EUROPE,SZCZECIN TROUGH,52.75,16.7333,OIL,2011.0,PRIMARY RECOVERY,,37.00,110.0,,ONSHORE,-300.0,228.5283295354782,8020.0,GAS DRIVE,2111:LATERAL FACIES CHANGE,10100.0,9744.0,2.0,450.0,PERMIAN,12:HIGH-ENERGY CARBONATE SAND,LAYER-CAKE,TIGHT CARBONATE/EVAPORITELATERAL FACIES CHANGE/LATERAL DIAGENETIC CHANGE,164.0,,67.06,CARBONATES,PACKSTONE/GRAINSTONE/BRECCIA,PELOID,,INTERPARTICLE,19.0,25.0,42.0,,0.0,56.0,,27.0,,8020.0,,,570.0,,15.0,28.5,,,DRILLING/STIMULATION/OTHER RESERVOIR MANAGEMENT,INFILL WELL/HORIZONTAL WELL,ACIDIZATION/SCALE INHIBITOR TREATMENT,,,,COILED TUBING TREATMENT,
BATI RAMAN,GARZAN,1P ,TURKEY,MIDDLE EAST,TAURUS,37.8042,41.1311,OIL,2007.0,SECONDARY RECOVERY,SECONDARY REJUVENATING,260.00,37.0,13905.0,ONSHORE,-2920.0,160.0,1800.0,GAS DRIVE,1111:THRUST ANTICLINE,4298.0,1378.0,3.5,690.0,CRETACEOUS,13:ORGANIC BUILDUP,JIGSAW-PUZZLE,BLOCK-BOUNDING FAULTLATERAL FACIES CHANGE/NON-FRACTURED ZONE,240.0,0.79,54.86,CARBONATES,PACKSTONE,MOLLUSCS/RUDIST,TYPE IV,MOLDIC/VUGGY,18.0,58.0,13.3,592.0,0.0,0.0,18.0,,1.03,160.0,100000.0,21.0,1850.0,1.5,10.0,,CONTINUOUS WATER INJECTION/CO2 IMMISCIBLE INJECTION/WAG IMMISCIBLE INJECTION,THERMAL,DRILLING/STIMULATION/ARTIFICIAL LIFT,INFILL WELL/HORIZONTAL WELL/MULTI-LATERAL WELL,ACIDIZATION,,ROD PUMP/PCP,,,1968.0
BEAVER LODGE,DUPEROW,1P ,UNITED STATES OF AMERICA,NORTH AMERICA,WILLISTON,48.2713,-102.9547,OIL,2009.0,SECONDARY RECOVERY,SECONDARY DECLINE,40.00,160.0,6418.0,ONSHORE,-2317.0,251.0,4800.0,AQUIFER DRIVE,1141:BASEMENT-UPLIFT ANTICLINE,10125.0,7903.0,,,DEVONIAN,13:ORGANIC BUILDUP,,TIGHT CARBONATE/EVAPORITELATERAL FACIES CHANGE,151.0,,13.11,CARBONATES,FLOATSTONE/RUDSTONE/BOUNDSTONE,CORAL/STROMATOPOROID,TYPE IV,INTERPARTICLE,13.0,3.6,40.5,0.23,0.0,2.6,1072.0,,1.68,3205.0,329000.0,17.0,230.0,,32.6,,CONTINUOUS WATER INJECTION,,DRILLING/STIMULATION,INFILL WELL/HORIZONTAL WELL,ACIDIZATION,,,,,8125.0
BEAVER LODGE,MISSION CANYON (MADISON),1P ,UNITED STATES OF AMERICA,NORTH AMERICA,WILLISTON,48.2713,-102.9547,OIL,2009.0,SECONDARY RECOVERY,SECONDARY DECLINE,196.00,40.0,10868.0,ONSHORE,-2317.0,151.0,3821.0,AQUIFER DRIVE,1141:BASEMENT-UPLIFT ANTICLINE,8477.0,6160.0,0.7,188.0,CARBONIFEROUS,11:LOW-ENERGY CARBONATE MUD,JIGSAW-PUZZLE,TIGHT CARBONATELATERAL FACIES CHANGE,120.0,,20.12,CARBONATES,WACKESTONE/PACKSTONE,BRACHIOPOD/CRINOID,TYPE II,INTERPARTICLE,6.0,2.1,43.0,0.23,0.0,2.3,1175.0,,1.4,3220.0,280000.0,42.0,175.2,,32.5,,CONTINUOUS WATER INJECTION,,DRILLING/STIMULATION/ARTIFICIAL LIFT,INFILL WELL/HORIZONTAL WELL,ACIDIZATION,,ESP/GAS LIFT,,,6100.0
BERRI,HANIFA,1P ,SAUDI ARABIA,MIDDLE EAST,THE GULF,26.9833,49.6167,OIL,1989.0,SECONDARY RECOVERY,SECONDARY PEAK OR PLATEAU,42.00,250.0,434000.0,OFFSHORE,50.0,197.76196539205452,3980.0,AQUIFER DRIVE,1141:BASEMENT-UPLIFT ANTICLINE,7600.0,7650.0,1.5,580.0,JURASSIC,12:HIGH-ENERGY CARBONATE SAND,JIGSAW-PUZZLE,TIGHT CARBONATELATERAL FACIES CHANGE,,0.71,57.91,CARBONATES,PACKSTONE/GRAINSTONE/RUDSTONE,ALGAE/FORAMINIFERA,,INTERPARTICLE,17.0,50.0,38.0,0.6,0.0,0.0,140.0,,1.33,1920.0,240000.0,,8300.0,24.0,41.0,,CONTINUOUS WATER INJECTION,,DRILLING,INFILL WELL/HORIZONTAL WELL,,,,GRAVEL PACK,COILED TUBING TREATMENT/RE-COMPLETION/RE-PERFORATION/SIDETRACKING,
BIBI HAKIMEH,ASMARI,1P ,IRAN,MIDDLE EAST,ZAGROS,30.0572,50.6384,OIL,2002.0,SECONDARY RECOVERY,MATURE,145.00,0.0,441782.0,ONSHORE,-2000.0,171.0,2878.0,AQUIFER DRIVE,1112:FORELAND ANTICLINE,3150.0,1150.0,30.0,5175.0,NEOGENE/PALEOGENE,11:LOW-ENERGY CARBONATE MUD,TANK LIKE, NON-FRACTURED ZONE,1600.0,0.42,204.83,CARBONATES,WACKESTONE/PACKSTONE,ALGAE/FORAMINIFERA,TYPE II,MOLDIC,9.0,1.0,30.5,1.3,0.0,0.0,530.0,,1.33,2346.0,,35.0,14500.0,19.0,31.5,,GAS INJECTION,,DRILLING/STIMULATION/OTHER RESERVOIR MANAGEMENT,HORIZONTAL WELL,ACIDIZATION/SCALE INHIBITOR TREATMENT,,,,COILED TUBING TREATMENT,5000.0
BILLINGS NOSE (BIG STICK),MISSION CANYON,1P ,UNITED STATES OF AMERICA,NORTH AMERICA,WILLISTON,47.1,-103.32,OIL,2008.0,SECONDARY RECOVERY,MATURE,103.00,160.0,28921.0,ONSHORE,-2600.0,255.0,4650.0,AQUIFER DRIVE,255:HYDRODYNAMIC,9400.0,6800.0,0.7,150.0,CARBONIFEROUS,11:LOW-ENERGY CARBONATE MUD,LAYER-CAKE,TIGHT CARBONATE/EVAPORITELATERAL FACIES CHANGE,,,7.62,CARBONATES,MUDSTONE/WACKESTONE,CALCISPHERE/OSTRACOD,TYPE IV,INTERCRYSTALLINE,17.0,30.0,40.0,0.34,0.0,3.0,800.0,,1.5,2717.0,100000.0,35.0,335.0,13.5,19.0,,CONTINUOUS WATER INJECTION,,ARTIFICIAL LIFT,,,,ROD PUMP,,,
BIMA,BATURAJA,1P ,INDONESIA,ASIA-PACIFIC,SUNDA,-5.3697,106.5289,OIL,1996.0,SECONDARY RECOVERY,DECLINE,60.00,100.0,18478.0,OFFSHORE,105.0,153.0,1147.0,AQUIFER DRIVE,2121:ORGANIC BUILDUP,2295.0,2400.0,4.5,245.0,NEOGENE,13:ORGANIC BUILDUP,LAYER-CAKE,TIGHT CARBONATENONE,,0.54,10.67,CARBONATES,WACKESTONE/PACKSTONE,FORAMINIFERA/MOLLUSCS,,MOLDIC/VUGGY,32.0,300.0,22.0,21.5,8.1,0.0,150.0,,1.09,,,40.0,718.0,10.0,14.3,56.4,,,DRILLING/STIMULATION/ARTIFICIAL LIFT/OTHER RESERVOIR MANAGEMENT,INFILL WELL/HORIZONTAL WELL/SLIM-HOLE WELL,ACIDIZATION,,ESP,,COILED TUBING TREATMENT/GAS SHUT-OFF,2550.0
BINDLEY,WARSAW,1P ,UNITED STATES OF AMERICA,NORTH AMERICA,ANADARKO,38.1838,-99.9569,OIL,2012.0,SECONDARY RECOVERY,MATURE,44.00,40.0,953.0,ONSHORE,-2400.0,117.0,1300.0,AQUIFER DRIVE,2221:BURIED-HILL,4580.0,2180.0,0.5,21.0,CARBONIFEROUS,13:ORGANIC BUILDUP,LAYER-CAKE,TIGHT CARBONATELATERAL FACIES CHANGE,50.0,,3.66,CARBONATES,PACKSTONE/GRAINSTONE,BRYOZOAN/ECHINOID,,MOLDIC,15.0,35.0,38.0,3.35,0.0,0.0,11.0,,,,45000.0,50.0,,,,,CONTINUOUS WATER INJECTION,,STIMULATION/ARTIFICIAL LIFT/OTHER RESERVOIR MANAGEMENT,,ACIDIZATION,,ROD PUMP,,RE-COMPLETION,2082.0
BIRBA,A4C (ARA),1P ,OMAN,MIDDLE EAST,SOUTH OMAN SALT,18.312,55.074,OIL,1997.0,SECONDARY RECOVERY,DECLINE,6.00,250.0,,ONSHORE,-770.0,207.9763982876712,7701.0,GAS DRIVE,1172:SALT WITHDRAWAL ANTICLINE,8430.0,7660.0,6.0,1201.0,CAMBRIAN,11:LOW-ENERGY CARBONATE MUD,LAYER-CAKE,TIGHT CARBONATELATERAL FACIES CHANGE,148.0,,32.0,CARBONATES,MUDSTONE,THROMBOLITE,,INTERCRYSTALLINE,11.6,6.0,32.0,0.65,0.0,2.2,1515.0,,1.65,6900.0,,7.5,164.0,,36.0,,GAS RECYCLING,,DRILLING/OTHER RESERVOIR MANAGEMENT,INFILL WELL/HORIZONTAL WELL,,,,,SIDETRACKING,
BLACK LAKE,SLIGO (OIL RIM),1P ,UNITED STATES OF AMERICA,NORTH AMERICA,GULF OF MEXICO NORTHERN ONSHORE,31.9486,-92.932,OIL,2010.0,SECONDARY RECOVERY,MATURE,81.00,160.0,9060.0,ONSHORE,-220.0,243.0,4020.0,AQUIFER DRIVE,2111:LATERAL FACIES CHANGE,7790.0,7570.0,1.5,,CRETACEOUS,12:HIGH-ENERGY CARBONATE SAND,TANK LIKE, LATERAL FACIES CHANGE,,0.54,6.61,CARBONATES,PACKSTONE/GRAINSTONE,ONCOLITE/OOLITE,,INTERPARTICLE,15.6,74.0,42.0,,0.0,0.0,975.0,,1.59,4088.0,150000.0,37.4,105.4,,46.0,,GAS INJECTION/GAS RECYCLING,,STIMULATION,,ACIDIZATION,,,,,7835.0
BLACKBURN,NEVADA,1P ,UNITED STATES OF AMERICA,NORTH AMERICA,GREAT,40.2312,-116.1381,OIL,2011.0,PRIMARY RECOVERY,SECONDARY DECLINE,7.00,25.0,1643.0,ONSHORE,-5300.0,250.0,3233.0,AQUIFER DRIVE,118:FAULT-RELATED ANTICLINE,6650.0,1350.0,35.0,482.0,DEVONIAN,11:LOW-ENERGY CARBONATE MUD,TANK LIKE,BLOCK-BOUNDING FAULTSEALING FAULT,590.0,,82.91,CARBONATES,,ARKOSECORAL/OSTRACOD/STROMATOPOROID/OOLITE,,FRACTURE,5.3,21.0,27.0,,0.0,0.0,,,,,,30.0,,,,,,,DRILLING/STIMULATION/ARTIFICIAL LIFT,INFILL WELL/EXTENDED REACH WELL,ACIDIZATION,,,,,1900.0
BOMBAY HIGH,L-II,1P ,INDIA,ASIA-PACIFIC,BOMBAY OFFSHORE,19.5656,71.3975,OIL,2008.0,SECONDARY RECOVERY,MATURE,500.00,160.0,23000.0,OFFSHORE,246.0,221.0,1657.0,GAS DRIVE,1161:FAULT-BLOCK COMPACTION ANTICLINE,2444.0,2690.0,1.5,157.0,NEOGENE,11:LOW-ENERGY CARBONATE MUD,LAYER-CAKE,STRUCTURAL SADDLE/SHALENONE,130.0,0.5,,CARBONATES,MUDSTONE/WACKESTONE,ALGAE/CORAL/FORAMINIFERA,,MICROPOROSITY,17.0,200.0,42.0,0.43,11.0,1.53,550.0,,,2175.0,25640.0,50.0,,,24.0,,CONTINUOUS WATER INJECTION/BAFFLE WATER INJECTION,,DRILLING/STIMULATION/WATER INJECTION OPTIMIZATION/ARTIFICIAL LIFT/SAND CONTROL/OTHER RESERVOIR MANAGEMENT,INFILL WELL/HORIZONTAL WELL/MULTI-LATERAL WELL/EXTENDED REACH WELL,ACIDIZATION,MODIFICATION IN INJECTION PATTERN,ESP/GAS LIFT,SLOTTED LINER,ADDITIONAL PERFORATION/GAS SHUT-OFF/PROFILE MODIFICATION/SIDETRACKING/WATER PLUGGING,3117.0
BOMBAY HIGH,L-III,1P ,INDIA,ASIA-PACIFIC,BOMBAY OFFSHORE,19.5656,71.3975,OIL,2008.0,SECONDARY RECOVERY,MATURE,500.00,160.0,420259.0,OFFSHORE,246.0,241.0,2229.0,GAS DRIVE,1161:FAULT-BLOCK COMPACTION ANTICLINE,3740.0,3986.0,1.5,715.0,NEOGENE,11:LOW-ENERGY CARBONATE MUD,LAYER-CAKE,STRUCTURAL SADDLE/SHALENONE,490.0,0.5,,CARBONATES,MUDSTONE/WACKESTONE,ALGAE/CORAL/FORAMINIFERA,,MICROPOROSITY,25.0,140.0,38.0,0.45,11.0,1.53,578.0,,1.39,2175.0,25640.0,37.0,13097.0,,40.0,,CONTINUOUS WATER INJECTION/BAFFLE WATER INJECTION,,DRILLING/STIMULATION/WATER INJECTION OPTIMIZATION/ARTIFICIAL LIFT/SAND CONTROL/OTHER RESERVOIR MANAGEMENT,INFILL WELL/HORIZONTAL WELL/MULTI-LATERAL WELL/EXTENDED REACH WELL,ACIDIZATION,MODIFICATION IN INJECTION PATTERN,ESP/GAS LIFT,SLOTTED LINER,ADDITIONAL PERFORATION/GAS SHUT-OFF/PROFILE MODIFICATION/SIDETRACKING/WATER PLUGGING,4429.0
BOURI,FARWAH (JDEIR-JIRANI),1P ,LIBYA,AFRICA,PELAGIAN,33.9297,12.572,OIL,2001.0,SECONDARY RECOVERY,SECONDARY DECLINE,70.00,250.0,83950.0,OFFSHORE,525.0,193.14701077054096,3720.0,AQUIFER DRIVE,1151:SALT-DIAPIR ANTICLINE,7225.0,7750.0,10.0,730.0,PALEOGENE,12:HIGH-ENERGY CARBONATE SAND,LAYER-CAKE,TIGHT CARBONATELATERAL FACIES CHANGE/LATERAL DIAGENETIC CHANGE,850.0,,,CARBONATES,WACKESTONE/PACKSTONE,NUMMULITE,TYPE IV,INTERPARTICLE,14.0,10.0,26.0,,0.0,1.3,714.0,,,3657.0,75000.0,,5000.0,,40.0,,CONTINUOUS WATER INJECTION,,DRILLING/STIMULATION/OTHER RESERVOIR MANAGEMENT,INFILL WELL/HORIZONTAL WELL/EXTENDED REACH WELL,ACIDIZATION,,,,ACID WASH/COILED TUBING TREATMENT/GAS CONING CONTROL/STEP-OUT DEVELOPMENT DRILLING/WATER CONING CONTROL,
BOWAR,CHAPPEL,1P ,UNITED STATES OF AMERICA,NORTH AMERICA,BEND ARCH,32.9067,-98.9449,OIL,2011.0,SECONDARY RECOVERY,MATURE,43.00,10.0,942.0,ONSHORE,-1125.0,156.22737379843255,2050.0,GAS DRIVE,2121:ORGANIC BUILDUP,4225.0,3100.0,18.0,180.0,CARBONIFEROUS,13:ORGANIC BUILDUP,, LATERAL FACIES CHANGE,,,18.29,CARBONATES,PACKSTONE/GRAINSTONE,BRYOZOAN/CRINOID,TYPE IV,INTERPARTICLE,12.6,112.3,43.4,,0.0,0.0,268.0,,1.2,,,20.0,28.3,12.4,12.4,,CONTINUOUS WATER INJECTION,,STIMULATION/OTHER RESERVOIR MANAGEMENT,,ACIDIZATION,,,,STEP-OUT DEVELOPMENT DRILLING,
BREEDLOVE,FASKEN,1P ,UNITED STATES OF AMERICA,NORTH AMERICA,PERMIAN,32.493,-102.086,OIL,2012.0,PRIMARY RECOVERY,MATURE,57.00,0.0,4431.0,ONSHORE,-2890.0,206.0,5600.0,AQUIFER DRIVE,1112:FORELAND ANTICLINE,11940.0,9050.0,2.0,180.0,SILURIAN,11:LOW-ENERGY CARBONATE MUD,,TIGHT CARBONATENON-FRACTURED ZONE/NON-KARSTIC ZONE,145.0,,13.72,CARBONATES,MUDSTONE/WACKESTONE,,TYPE IV,INTERCRYSTALLINE,9.0,50.0,41.3,,0.0,0.0,32.0,,1.05,1200.0,,,76.0,,50.0,,,,STIMULATION/ARTIFICIAL LIFT/OTHER RESERVOIR MANAGEMENT,INFILL WELL,ACIDIZATION/HYDRAULIC FRACTURING (SINGLE STAGE),,,,STEP-OUT DEVELOPMENT DRILLING,9100.0
BU HASA,SHUAIBA,1P ,UNITED ARAB EMIRATES,MIDDLE EAST,RUB AL KHALI,23.531,53.2953,OIL,1998.0,SECONDARY RECOVERY,SECONDARY PEAK OR PLATEAU,,250.0,700000.0,ONSHORE,-150.0,250.0,3956.0,GAS DRIVE,1151:SALT-DIAPIR ANTICLINE,7650.0,7500.0,1.5,720.0,CRETACEOUS,12:HIGH-ENERGY CARBONATE SAND,LAYER-CAKE, RESERVOIR BODY BOUNDARY,430.0,0.85,111.25,CARBONATES,FLOATSTONE/RUDSTONE/BOUNDSTONE,RUDIST,,MOLDIC/VUGGY,20.0,10.0,39.2,0.28,0.0,0.4,790.0,,1.73,2525.0,181886.0,7.5,25000.0,20.0,46.0,,CONTINUOUS WATER INJECTION/DUMP FLOOD/GAS INJECTION/WAG IMMISCIBLE INJECTION,MISCIBLE,DRILLING/STIMULATION/WATER INJECTION OPTIMIZATION/ARTIFICIAL LIFT/OTHER RESERVOIR MANAGEMENT,HORIZONTAL WELL,ACIDIZATION,MODIFICATION IN INJECTION PATTERN/SELECTIVE INJECTION,GAS LIFT,,ADDITIONAL PERFORATION/RE-PERFORATION/SIDETRACKING,7700.0
BUL HANINE,ARAB D,1P ,QATAR,MIDDLE EAST,RUB AL KHALI,25.4333,52.7,OIL,2009.0,SECONDARY RECOVERY,DECLINE,51.00,168.0,167014.0,OFFSHORE,115.0,212.0,3817.0,AQUIFER DRIVE,1151:SALT-DIAPIR ANTICLINE,7270.0,7385.0,2.0,515.0,JURASSIC,11:LOW-ENERGY CARBONATE MUD,LAYER-CAKE,TIGHT CARBONATE/TAR MATSEALING FAULT,240.0,0.6,42.67,CARBONATES,PACKSTONE/GRAINSTONE,OOLITE/PELOID,,INTERPARTICLE,23.0,200.0,35.0,0.5,0.0,2.3,730.0,,1.51,1700.0,230000.0,,3870.0,,59.3,67.0,DUMP FLOOD,,DRILLING/STIMULATION/ARTIFICIAL LIFT/OTHER RESERVOIR MANAGEMENT,MULTI-LATERAL WELL,ACIDIZATION,,GAS LIFT,,SIDETRACKING,7700.0
BUTMAH,SHIRANISH,1P ,IRAQ,MIDDLE EAST,ZAGROS,36.2895,42.7,OIL,2001.0,SECONDARY RECOVERY,,4.00,140.0,7800.0,ONSHORE,-1600.0,130.0,1420.0,GAS DRIVE,113:INVERSION ANTICLINE,3300.0,1765.0,22.0,725.0,CRETACEOUS,14:FORESLOPE-BASIN,LAYER-CAKE, NON-FRACTURED ZONE,300.0,,,CARBONATES,WACKESTONE/PACKSTONE,PLANKTONIC FORAMINIFERA,TYPE I,FRACTURE,3.0,1.5,29.8,14.1,0.0,0.0,140.0,,1.07,415.0,,,,,,,CONTINUOUS WATER INJECTION/GAS INJECTION,,STIMULATION/ARTIFICIAL LIFT,,ACIDIZATION,,ESP/GAS LIFT,,,1875.0
BUZURGAN,ASMARI,3P ,IRAQ,MIDDLE EAST,MESOPOTAMIAN,32.069,47.4,OIL,2006.0,APPRAISAL,DEVELOPING,,0.0,,ONSHORE,-100.0,182.0,5263.0,,1112:FORELAND ANTICLINE,9140.0,9040.0,1.7,531.0,NEOGENE/PALEOGENE,11:LOW-ENERGY CARBONATE MUD,LAYER-CAKE,STRUCTURAL SADDLE/TIGHT CARBONATENON-FRACTURED ZONE,1250.0,,,CARBONATES,WACKESTONE/PACKSTONE,BRYOZOAN/CORAL/ECHINOID,TYPE IV,INTERPARTICLE,18.0,11.0,19.0,104.0,4.0,0.0,,,,,315000.0,30.0,,,,,,,,,,,,,,
BUZURGAN,MISHRIF (SIRRI C-E),1P ,IRAQ,MIDDLE EAST,MESOPOTAMIAN,32.069,47.4,OIL,2006.0,DEVELOPING,DEVELOPING,16.00,425.0,90000.0,ONSHORE,-100.0,252.27996265420128,7019.23620387439,GAS DRIVE,1112:FORELAND ANTICLINE,12030.0,11926.0,1.7,541.0,CRETACEOUS,12:HIGH-ENERGY CARBONATE SAND,LAYER-CAKE,STRUCTURAL SADDLE/TIGHT CARBONATELATERAL FACIES CHANGE,1155.0,,,CARBONATES,WACKESTONE/PACKSTONE,ALGAE/ECHINOID/RUDIST/PELOID,,INTERPARTICLE,,,26.0,,3.8,0.0,625.0,,,,,,4950.0,,31.0,,CONTINUOUS WATER INJECTION,,,,,,,,,
