1_Field name,2_Reservoir unit,5_Resource uncertainty,8_Country,10_Region,11_Basin name,15_Latitude,16_Longitude,18_Hydrocarbon type (main),32_Current status year,33_Current reservoir status,34_Current production stage,38_Well count (total producer),52_Well spacing (average) (ac),70_Production rate (peak oil equivalent) (BOEPD),72_Onshore or offshore,73_Water_Depth (ft),75_Temperature (original) (deg. F),77_Pressure (original) (psi),82_Drive mechanism (main),111_Trapping mechanism (main),116_Depth to top reservoir (ft TVD),117_Reservoir top subsea depth (ft TVDSS),118_Structural flank dip (average) (deg.),135_Hydrocarbon column height (original total) (ft),149_Reservoir period,153_Depositional system (main),161_Reservoir architecture (main),163_Fluid flow restriction,170_Gross reservoir thickness (average) (ft),176_Net/gross ratio (average),179_Net pay (average) (m),182_Reservoir lithology (main),184_Grain_Size_Texture,189_Composition,199_Fracture reservoir type,200_Porosity type (main),204_Porosity (matrix average) (%),210_Permeability (air average) (mD),218_API gravity (average) (deg. API),225_Viscosity (oil average) (cp),236_Oil_impurities (average),243_Gas_impurities (average),252_GOR (initial average) (SCF/STB),255_Condensate yield (initial average) (BC/MMCFG),258_FVF (oil average) (RB/STB),263_Bubble point pressure (average) (psi),273_Formation water salinity (average) (mg/L),276_Water saturation (initial average) (%),293_Original in-place oil equivalent (MMBOE),304_Recovery factor (primary oil) (%),307_Recovery factor (ultimate oil) (%),308_Recovery factor (ultimate gas) (%),320_Secondary recovery methods,325_EOR methods,333_Improved recovery methods (other),334_Improved recovery methods (drilling),335_Improved recovery methods (stimulation),336_Improved recovery methods (water injection optimization),337_Improved recovery methods (artificial lift),338_Improved recovery methods (sand control),339_Improved recovery methods (other reservoir management),76_Pressure_Temp_depth (ft TVDSS)
DONGFANG 1-1,YINGGEHAI,1P ,CHINA,ASIA-PACIFIC,YINGGEHAI,18.6146,107.9364,GAS,2007.0,PRIMARY RECOVERY,PEAK OR PLATEAU,32.00,0.0,36440.62,OFFSHORE,220.0,158.0,2387.0,GAS DRIVE,1152:SHALE-DIAPIR ANTICLINE,3717.0,3937.0,5.0,630.0,NEOGENE,24:COASTAL,LAYER-CAKE,BLOCK-BOUNDING FAULT/SHALENONE,,0.6,93.88,SANDSTONE,FINE-GRAINED SAND,QUARTZ ARENITE,,PRIMARY INTERGRANULAR,24.0,27.0,51.0,0.82,0.03,14.7,,2.3,,,33269.0,48.3,513.99,,,70.3,,,DRILLING/SAND CONTROL/OTHER RESERVOIR MANAGEMENT,HORIZONTAL WELL/EXTENDED REACH WELL,,,,SAND SCREEN,SIDETRACKING/WATER CONING CONTROL,5151.0
DRAKE POINT,DRAKE POINT-INTREPID INLET,3P ,CANADA,NORTH AMERICA,SVERDRUP,76.4462,-108.9172,GAS,2008.0,DEVELOPMENT PENDING,,,0.0,,ONSHORE-OFFSHORE,0.0,85.0,1780.0,GAS DRIVE,1112:FORELAND ANTICLINE,3300.0,3300.0,3.0,686.0,JURASSIC,24:COASTAL,LAYER-CAKE,BLOCK-BOUNDING FAULT/SHALESEALING FAULT,140.0,0.47,19.81,SANDSTONE,VERY FINE-GRAINED SAND/FINE-GRAINED SAND,QUARTZ ARENITE,,PRIMARY INTERGRANULAR,20.0,800.0,0.0,,0.0,0.6,,,,,,25.0,997.2,,,87.0,,,,,,,,,,3986.0
EAST BREAKS 160,HB-GM-GA SANDS,1P ,UNITED STATES OF AMERICA,NORTH AMERICA,GULF OF MEXICO NORTHERN OFFSHORE,27.8329,-94.5008,GAS-CONDENSATE,2010.0,PRIMARY RECOVERY,SECONDARY DECLINE,,0.0,4523.0,OFFSHORE,935.0,173.0,6516.0,GAS DRIVE,1181:ROLLOVER ANTICLINE,4765.0,5700.0,6.0,,NEOGENE,25:DEEP MARINE,LAYER-CAKE,BLOCK-BOUNDING FAULT/SHALELATERAL SHALE-OUT,1000.0,0.24,,SANDSTONE,FINE-GRAINED SAND/MEDIUM-GRAINED SAND,,,PRIMARY INTERGRANULAR,,,32.0,,0.0,0.0,,62.0,,,,,,,,,,,DRILLING/STIMULATION/SAND CONTROL/OTHER RESERVOIR MANAGEMENT,,ACIDIZATION,,,GRAVEL PACK,RE-COMPLETION/SELECTIVE PERFORATION/SIDETRACKING,
EAST CLINTON,RED FORK,1P ,UNITED STATES OF AMERICA,NORTH AMERICA,ANADARKO,35.5017,-98.8745,GAS-CONDENSATE,2004.0,PRIMARY RECOVERY,DECLINE,,320.0,9010.0,ONSHORE,-1300.0,225.0,10050.0,GAS DRIVE,2242:VALLEY-FILL,12300.0,11000.0,2.0,,CARBONIFEROUS,21:FLUVIAL,JIGSAW-PUZZLE, LATERAL FACIES CHANGE/RESERVOIR BODY BOUNDARY,200.0,0.65,36.58,SANDSTONE,VERY FINE-GRAINED SAND/FINE-GRAINED SAND,SUBLITHARENITE,,SECONDARY INTRAGRANULAR,10.0,1.0,54.0,0.02,0.0,0.0,,22.0,,,40000.0,28.0,107.0,,,80.0,,,DRILLING/STIMULATION,INFILL WELL,HYDRAULIC FRACTURING (SINGLE STAGE),,,,,11250.0
EL FRANIG,EL HAMRA,1P ,TUNISIA,AFRICA,CHOTTS,33.4201,8.5882,GAS-CONDENSATE,2007.0,PRIMARY RECOVERY,PEAK OR PLATEAU,5.00,0.0,,ONSHORE,-56.0,241.0,9299.0,GAS DRIVE,1182:FAULT-DRAG ANTICLINE,12818.0,12762.0,10.0,541.0,ORDOVICIAN,24:COASTAL,LAYER-CAKE, NONE,,0.85,29.57,SANDSTONE,FINE-GRAINED SAND/MEDIUM-GRAINED SAND,QUARTZ ARENITE,,PRIMARY INTERGRANULAR,9.5,5.0,0.0,,0.0,0.0,,169.0,,,,20.0,,,,,,,,,,,,,,
ELGIN,FULMAR,1P ,UNITED KINGDOM,EUROPE,NORTH SEA CENTRAL,57.0,1.85,GAS-CONDENSATE,2009.0,PRIMARY RECOVERY,DECLINE,7.00,160.0,161280.0,OFFSHORE,302.0,372.0,16041.0,GAS DRIVE,1172:SALT WITHDRAWAL ANTICLINE,17250.0,17552.0,12.0,920.0,JURASSIC,24:COASTAL,LAYER-CAKE,BLOCK-BOUNDING FAULT/SHALENONE,980.0,0.83,231.65,SANDSTONE,FINE-GRAINED SAND,SUBARKOSE,,PRIMARY INTERGRANULAR,17.0,25.0,44.0,,0.0,0.61,,305.0,,,292000.0,40.0,,,,,,,STIMULATION/OTHER RESERVOIR MANAGEMENT,,SCALE INHIBITOR TREATMENT,,,,ACID WASH/COILED TUBING TREATMENT,17600.0
ELK-POCA,ORISKANY SANDSTONE,1P ,UNITED STATES OF AMERICA,NORTH AMERICA,APPALACHIAN,38.6216,-81.6611,GAS,1996.0,ABANDONED,,1280.00,150.0,,ONSHORE,-900.0,125.0,1949.0,AQUIFER DRIVE,2112:LATERAL DEPOSITIONAL PINCH-OUT,4850.0,3950.0,0.7,420.0,DEVONIAN,24:COASTAL,LAYER-CAKE, NONE,40.0,0.5,4.27,SANDSTONE,FINE-GRAINED SAND/MEDIUM-GRAINED SAND,QUARTZ ARENITE,,PRIMARY INTERGRANULAR,8.9,27.5,42.0,,0.0,0.0,,,,,,,192.0,,,92.0,,,STIMULATION,,HYDRAULIC FRACTURING (SINGLE STAGE)/NITRO-FRACTURING,,,,,
ELLIS RANCH,CLEVELAND,1P ,UNITED STATES OF AMERICA,NORTH AMERICA,ANADARKO,36.2724,-100.7161,GAS,2011.0,PRIMARY RECOVERY,DECLINE,221.00,160.0,4068.0,ONSHORE,-2900.0,155.0,2100.0,GAS DRIVE,2112:LATERAL DEPOSITIONAL PINCH-OUT,7100.0,4200.0,0.5,,CARBONIFEROUS,24:COASTAL,LAYER-CAKE,SHALELATERAL FACIES CHANGE/LATERAL DIAGENETIC CHANGE,130.0,,7.92,SANDSTONE,VERY FINE-GRAINED SAND,LITHIC ARKOSE,,PRIMARY INTERGRANULAR,14.0,0.4,46.0,,0.0,1.5,5300.0,3.0,,,87750.0,35.0,,,,,,,DRILLING/STIMULATION/ARTIFICIAL LIFT/OTHER RESERVOIR MANAGEMENT,INFILL WELL/HORIZONTAL WELL,HYDRAULIC FRACTURING (SINGLE STAGE)/HYDRAULIC FRACTURING (MULTI-STAGE),,ROD PUMP,,RE-COMPLETION,
ELMWORTH-WAPITI,FALHER (ELMWORTH AREA),1P ,CANADA,NORTH AMERICA,WESTERN CANADA,55.0642,-119.5929,GAS,2009.0,PRIMARY RECOVERY,PRIMARY REJUVENATING,,640.0,43842.0,ONSHORE,-2500.0,171.0,2200.0,GAS DRIVE,251:BASIN-CENTRE GAS,4000.0,1500.0,1.0,3000.0,CRETACEOUS,24:COASTAL,LAYER-CAKE,SHALE/COALLATERAL SHALE-OUT,550.0,0.45,,SANDSTONE,MEDIUM-GRAINED SAND,LITHARENITE,TYPE II,PRIMARY INTERGRANULAR,8.0,1.0,0.0,,0.0,0.5,,55.0,,,90000.0,40.0,629.0,,,71.3,,,DRILLING/STIMULATION,HORIZONTAL WELL,ACIDIZATION/HYDRAULIC FRACTURING (SINGLE STAGE)/HYDRAULIC FRACTURING (MULTI-STAGE),,,,,
ELMWORTH-WAPITI,FALHER (WAPITI AREA),1P ,CANADA,NORTH AMERICA,WESTERN CANADA,55.0642,-119.5929,GAS,2009.0,PRIMARY RECOVERY,DECLINE,,640.0,52177.0,ONSHORE,-2500.0,183.0,2927.0,GAS DRIVE,251:BASIN-CENTRE GAS,4000.0,1500.0,1.0,3000.0,CRETACEOUS,24:COASTAL,LAYER-CAKE,SHALE/COALLATERAL SHALE-OUT,550.0,0.45,,SANDSTONE,MEDIUM-GRAINED SAND,LITHARENITE,TYPE II,PRIMARY INTERGRANULAR,8.0,1.0,0.0,,0.0,0.5,,55.0,,,90000.0,40.0,539.6,,,76.7,,,DRILLING/STIMULATION,HORIZONTAL WELL,ACIDIZATION/HYDRAULIC FRACTURING (SINGLE STAGE),,,,,
ERSKINE,PENTLAND-ERSKINE-HEATHER,1P ,UNITED KINGDOM,EUROPE,NORTH SEA CENTRAL,57.0556,2.0694,GAS-CONDENSATE,2011.0,PRIMARY RECOVERY,DECLINE,5.00,167.0,39000.0,OFFSHORE,300.0,340.0,13965.0,GAS DRIVE,1211:TILTED FAULT-BLOCK,14830.0,15130.0,,550.0,JURASSIC,23:LACUSTRINE,LAYER-CAKE,BLOCK-BOUNDING FAULT/SHALENONE,2100.0,0.62,396.24,SANDSTONE,FINE-GRAINED SAND,QUARTZ ARENITE,,PRIMARY INTERGRANULAR,20.0,40.0,50.6,0.09,10.0,0.0,,208.0,,,180000.0,20.0,,,,47.3,,,OTHER RESERVOIR MANAGEMENT,,,,,,COILED TUBING TREATMENT/RE-COMPLETION/WAX REMOVAL,15350.0
EVEREST,FORTIES,1P ,UNITED KINGDOM,EUROPE,NORTH SEA CENTRAL,57.75,1.81,GAS-CONDENSATE,2007.0,PRIMARY RECOVERY,MATURE,14.00,300.0,36972.0,OFFSHORE,292.0,250.0,5000.0,GAS DRIVE,2112:LATERAL DEPOSITIONAL PINCH-OUT,8008.0,8300.0,3.0,441.0,PALEOGENE,25:DEEP MARINE,LAYER-CAKE,SHALELATERAL FACIES CHANGE,85.0,0.61,15.24,SANDSTONE,FINE-GRAINED SAND/MEDIUM-GRAINED SAND,SUBARKOSE,,PRIMARY INTERGRANULAR,22.0,70.0,0.0,,0.0,0.0,,36.0,,,,43.0,183.0,,,63.5,,,DRILLING,EXTENDED REACH WELL,,,,,,
FRANKLIN,FULMAR,1P ,UNITED KINGDOM,EUROPE,NORTH SEA CENTRAL,56.9667,1.8667,GAS-CONDENSATE,2009.0,PRIMARY RECOVERY,DECLINE,7.00,0.0,94750.0,OFFSHORE,303.0,372.0,15852.0,GAS DRIVE,1211:TILTED FAULT-BLOCK,16363.0,16666.0,16.0,1722.0,JURASSIC,24:COASTAL,LAYER-CAKE,SHALENONE,980.0,0.5,149.35,SANDSTONE,FINE-GRAINED SAND,SUBARKOSE,,PRIMARY INTERGRANULAR,16.0,10.0,44.0,,0.0,0.26,,178.0,,,89000.0,,,,,,,,STIMULATION/OTHER RESERVOIR MANAGEMENT,INFILL WELL,SCALE INHIBITOR TREATMENT,,,,ACID WASH/COILED TUBING TREATMENT,17600.0
FRIGG,FRIGG,1P ,NORWAY-UNITED KINGDOM,EUROPE,NORTH SEA NORTHERN,59.8882,2.0785,GAS,2004.0,ABANDONED,,,494.21,,OFFSHORE,328.08,140.0,2842.74,AQUIFER DRIVE,2122:CLASTIC MACROFORM,5528.22,5856.3,1.5,557.74,PALEOGENE,25:DEEP MARINE,LAYER-CAKE,SHALENONE,,0.95,55.0,SANDSTONE,,,,PRIMARY INTERGRANULAR,29.0,1519.87,23.99,4.83,0.0,0.36,342.49,0.77,1.15,,63000.0,9.0,2252.5,,,78.0,,,DRILLING/SAND CONTROL/OTHER RESERVOIR MANAGEMENT,INFILL WELL,,,,GRAVEL PACK/SAND SCREEN,FLOWING RATE CONTROL/RE-COMPLETION/SELECTIVE PERFORATION/STEP-OUT DEVELOPMENT DRILLING/WATER CONING CONTROL/WATER PLUGGING,6233.6
GANNET,FORTIES-TAY (GANNET B),1P ,UNITED KINGDOM,EUROPE,NORTH SEA CENTRAL,57.1681,1.0472,GAS-CONDENSATE,2013.0,DEPLETED,SECONDARY MATURE,2.00,0.0,20011.4,OFFSHORE,312.0,175.5486504805026,3422.6110348216885,AQUIFER DRIVE,1151:SALT-DIAPIR ANTICLINE,5795.0,6107.0,7.0,951.0,PALEOGENE,25:DEEP MARINE,LAYER-CAKE,SHALESEALING FAULT,500.0,0.7,,SANDSTONE,FINE-GRAINED SAND,SUBARKOSE,,PRIMARY INTERGRANULAR,28.0,200.0,62.0,,0.0,0.0,,,,,,,50.0,,,65.0,,,,,,,,,,
GARDEN BANKS 191,4500 SAND,1P ,UNITED STATES OF AMERICA,NORTH AMERICA,GULF OF MEXICO NORTHERN OFFSHORE,27.7609,-93.1377,GAS,2006.0,ABANDONED,,3.00,210.0,17500.0,OFFSHORE,700.0,149.76643732831357,2750.0,AQUIFER DRIVE,2232:ONLAP ONTO STRUCTURAL FLANK UNCONFORMITY,3700.0,4400.0,13.0,1100.0,NEOGENE,25:DEEP MARINE,LAYER-CAKE,SHALENONE,1000.0,0.77,,SANDSTONE,VERY FINE-GRAINED SAND/FINE-GRAINED SAND,SUBARKOSE,,PRIMARY INTERGRANULAR,26.0,427.0,0.0,,0.0,0.0,,,,,,20.0,,,,,,,STIMULATION,EXTENDED REACH WELL,ACIDIZATION,,,,,
GARDEN BANKS 191,8500 SAND,1P ,UNITED STATES OF AMERICA,NORTH AMERICA,GULF OF MEXICO NORTHERN OFFSHORE,27.7609,-93.1377,GAS,2006.0,ABANDONED,,4.00,550.0,26670.0,OFFSHORE,700.0,194.07000169484365,4750.0,GAS DRIVE,2232:ONLAP ONTO STRUCTURAL FLANK UNCONFORMITY,7300.0,8000.0,7.0,1100.0,NEOGENE,25:DEEP MARINE,JIGSAW-PUZZLE,SHALELATERAL FACIES CHANGE,900.0,0.65,,SANDSTONE,FINE-GRAINED SAND/MEDIUM-GRAINED SAND,SUBARKOSE,,PRIMARY INTERGRANULAR,26.0,427.0,0.0,,0.0,0.0,,,,,,,,,,,,,STIMULATION,EXTENDED REACH WELL,ACIDIZATION,,,,,
GAZLI,HORIZONS VII-XIII,1P ,UZBEKISTAN,FORMER SOVIET UNION,AMU DARYA,40.2667,63.55,GAS,2008.0,SECONDARY RECOVERY,MATURE,351.00,22.0,,ONSHORE,-600.0,122.0,1044.0,AQUIFER DRIVE,1141:BASEMENT-UPLIFT ANTICLINE,1715.0,1115.0,5.0,640.0,CRETACEOUS,21:FLUVIAL,LAYER-CAKE,SHALENONE,3300.0,0.62,402.95,SANDSTONE,,,,PRIMARY INTERGRANULAR,21.5,345.0,41.7,1.4,7.0,2.1,285.0,7.6,,,450.0,41.0,3125.0,,28.0,95.0,CONTINUOUS WATER INJECTION,,,,,,,,,1378.0
GHAWAR,JAUF,1P ,SAUDI ARABIA,MIDDLE EAST,THE GULF,25.925,49.2333,GAS-CONDENSATE,2001.0,DEVELOPING,DECLINE,,2220.0,,ONSHORE,-700.0,300.0,8500.0,GAS DRIVE,1141:BASEMENT-UPLIFT ANTICLINE,11700.0,11700.0,,2000.0,DEVONIAN,24:COASTAL,LAYER-CAKE,BLOCK-BOUNDING FAULT/SHALENONE,370.0,0.48,53.95,SANDSTONE,FINE-GRAINED SAND/MEDIUM-GRAINED SAND,QUARTZ ARENITE,,PRIMARY INTERGRANULAR,12.0,3.0,50.0,,0.0,0.0,,140.0,,,,,,,,,,,STIMULATION,,HYDRAULIC FRACTURING (SINGLE STAGE),,,,,13000.0
GIDGEALPA,TOOLACHEE,1P ,AUSTRALIA,ASIA-PACIFIC,COOPER,-28.0,140.0,GAS,1988.0,PRIMARY RECOVERY,DECLINE,,80.0,16667.0,ONSHORE,-492.0,245.0,3163.0,GAS DRIVE,1142:BASEMENT-DRAPE ANTICLINE,7092.0,6600.0,6.0,260.0,PERMIAN,21:FLUVIAL,,STRUCTURAL SADDLELATERAL FACIES CHANGE,140.0,,,SANDSTONE,FINE-GRAINED SAND,,,PRIMARY INTERGRANULAR,14.0,38.0,0.0,,0.0,0.0,,,,,,33.5,43.0,,,86.2,,,,,,,,,,6800.0
GILLIS-ENGLISH BAYOU,FRIO (UPPER HACKBERRY UNIT),1P ,UNITED STATES OF AMERICA,NORTH AMERICA,GULF OF MEXICO NORTHERN ONSHORE,30.3366,-93.1476,GAS,1997.0,SECONDARY RECOVERY,MATURE,14.00,60.0,2800.0,ONSHORE,-10.0,207.0,7290.0,GAS DRIVE,2241:CHANNEL-FILL,9760.0,9750.0,40.0,200.0,PALEOGENE,25:DEEP MARINE,JIGSAW-PUZZLE,BLOCK-BOUNDING FAULT/SHALELATERAL FACIES CHANGE,560.0,0.56,30.48,SANDSTONE,MEDIUM-GRAINED SAND,,,PRIMARY INTERGRANULAR,29.0,600.0,48.0,,0.0,0.0,,286.0,,7290.0,,,35.0,,36.0,78.8,CONTINUOUS WATER INJECTION/GAS RECYCLING,,,,,,,,,9855.0
GOODWYN,MUNGAROO,1P ,AUSTRALIA,ASIA-PACIFIC,CARNARVON,-19.6545,115.9038,GAS-CONDENSATE,2006.0,SECONDARY RECOVERY,DECLINE,9.00,350.0,90118.0,OFFSHORE,430.0,220.0,4250.0,GAS DRIVE,2212:PALEOSTRUCTURAL SUBCROP,8675.0,9105.0,5.5,1280.0,TRIASSIC,21:FLUVIAL,LAYER-CAKE,SHALELATERAL FACIES CHANGE/LATERAL SHALE-OUT,9186.0,0.2,78.03,SANDSTONE,MEDIUM-GRAINED SAND/COARSE-GRAINED SAND,SUBARKOSE,,PRIMARY INTERGRANULAR,22.0,45.0,54.5,,0.0,1.5,900.0,84.0,,,,25.0,1822.0,,,84.2,GAS RECYCLING,,DRILLING,HORIZONTAL WELL/EXTENDED REACH WELL,,,,,,9186.0
GORGON,MUNGAROO,3P ,AUSTRALIA,ASIA-PACIFIC,CARNARVON,-20.5787,114.7728,GAS,2010.0,APPRAISAL,,,0.0,,OFFSHORE,740.0,320.0,6579.0,AQUIFER DRIVE,1211:TILTED FAULT-BLOCK,10415.0,11155.0,6.0,2300.0,TRIASSIC,21:FLUVIAL,LAYER-CAKE,SHALELATERAL FACIES CHANGE/LATERAL SHALE-OUT,2200.0,0.4,79.25,SANDSTONE,MEDIUM-GRAINED SAND/COARSE-GRAINED SAND,QUARTZ ARENITE,,PRIMARY INTERGRANULAR,16.0,700.0,40.5,,0.0,7.0,,9.0,,,10000.0,24.0,4600.0,,,37.0,,,,,,,,,,13245.0
GRIMES,FORBES,1P ,UNITED STATES OF AMERICA,NORTH AMERICA,SACRAMENTO,39.0,-121.802,GAS,2005.0,PRIMARY RECOVERY,MATURE,191.00,160.0,16700.0,ONSHORE,-300.0,152.0,3200.0,GAS DRIVE,2241:CHANNEL-FILL,5800.0,5500.0,2.5,3000.0,CRETACEOUS,25:DEEP MARINE,JIGSAW-PUZZLE,SHALELATERAL SHALE-OUT/SEALING FAULT,2000.0,0.4,91.44,SANDSTONE,MEDIUM-GRAINED SAND,LITHIC ARKOSE,,PRIMARY INTERGRANULAR,27.0,35.0,0.0,,0.0,2.0,,,,,,37.0,,,,,,,DRILLING,INFILL WELL,,,,,,
GRONINGEN,SLOCHTEREN SANDSTONE,1P ,NETHERLANDS,EUROPE,SOUTHERN PERMIAN,53.1704,6.7669,GAS,2011.0,PRIMARY RECOVERY,PRIMARY REJUVENATING,330.00,0.0,1362715.0,ONSHORE-OFFSHORE,0.0,225.0,5033.0,GAS DRIVE,1212:HORST BLOCK,8500.0,8500.0,0.5,1250.0,PERMIAN,22:DESERT,LAYER-CAKE,BLOCK-BOUNDING FAULTLATERAL FACIES CHANGE,500.0,,,SANDSTONE,,FELDSPATHIC LITHARENITE/LITHIC SUBARKOSE,,PRIMARY INTERGRANULAR,17.0,750.0,0.0,,0.0,14.0,,0.3,,,,25.0,18799.0,,,90.0,,,OTHER RESERVOIR MANAGEMENT,,,,,,PAD DRILLING/STEP-OUT DEVELOPMENT DRILLING,9744.0
HAMITABAT,HAMITABAT,1P ,TURKEY,MIDDLE EAST,THRACE,41.5073,27.2838,GAS,2009.0,PRIMARY RECOVERY,DECLINE,35.00,100.0,7351.0,ONSHORE,-358.0,260.0,5000.0,GAS DRIVE,113:INVERSION ANTICLINE,9140.0,8783.0,8.0,1060.0,PALEOGENE,25:DEEP MARINE,JIGSAW-PUZZLE,SHALELATERAL FACIES CHANGE/LATERAL SHALE-OUT,660.0,0.4,79.25,SANDSTONE,MEDIUM-GRAINED SAND,ARKOSE,,,8.0,0.6,0.0,,0.0,0.0,,4.3,,,,44.0,44.7,,,65.0,,,DRILLING/STIMULATION/OTHER RESERVOIR MANAGEMENT,INFILL WELL,HYDRAULIC FRACTURING (SINGLE STAGE),,,,COILED TUBING TREATMENT,
HAPY,A20/A22 SANDS,1P ,EGYPT,AFRICA,NILE DELTA,31.907,31.871,GAS,2008.0,PRIMARY RECOVERY,DECLINE,,0.0,,OFFSHORE,262.0,165.0,2615.0,GAS DRIVE,1211:TILTED FAULT-BLOCK,4167.0,4429.0,8.5,1312.0,NEOGENE,25:DEEP MARINE,JIGSAW-PUZZLE, NONE,,0.75,,SANDSTONE,VERY FINE-GRAINED SAND/FINE-GRAINED SAND,ARKOSE,,PRIMARY INTERGRANULAR,30.0,400.0,0.0,,0.0,0.0,,2.0,,,,30.0,351.2,,,,,,SAND CONTROL,,,,,GRAVEL PACK,,4701.0
HASSI RMEL,TAGS,1P ,ALGERIA,AFRICA,OUED MYA-GHADAMES,32.9333,3.2731,GAS-CONDENSATE,2003.0,SECONDARY RECOVERY,DECLINE,209.00,3200.0,,ONSHORE,-2300.0,192.0,4641.0,AQUIFER DRIVE,1141:BASEMENT-UPLIFT ANTICLINE,6890.0,4600.0,1.5,344.0,TRIASSIC,21:FLUVIAL,LAYER-CAKE,SHALELATERAL FACIES CHANGE/SHALE-FILLED CHANNEL,490.0,,,SANDSTONE,FINE-GRAINED SAND/MEDIUM-GRAINED SAND,QUARTZ ARENITE,,PRIMARY INTERGRANULAR,16.0,500.0,106.0,0.03,0.0,5.84,,45.0,,,330000.0,20.0,19950.0,,15.0,73.0,GAS RECYCLING,,DRILLING/STIMULATION/ARTIFICIAL LIFT/OTHER RESERVOIR MANAGEMENT,HORIZONTAL WELL,ACIDIZATION,,GAS LIFT,,COILED TUBING TREATMENT/GAS CONING CONTROL/WATER CONING CONTROL/WATER PLUGGING,4700.0
HATTERS POND,NORPHLET,1P ,UNITED STATES OF AMERICA,NORTH AMERICA,GULF OF MEXICO NORTHERN ONSHORE,30.8976,-88.066,GAS-CONDENSATE,2007.0,SECONDARY RECOVERY,DECLINE,50.00,640.0,19012.0,ONSHORE,-100.0,325.0,9170.0,GAS DRIVE,1153:DIAPIRIC PIERCEMENT ANTICLINE,18050.0,17950.0,3.5,370.0,JURASSIC,22:DESERT,LAYER-CAKE, LATERAL FACIES CHANGE,350.0,0.5,38.1,SANDSTONE,FINE-GRAINED SAND/MEDIUM-GRAINED SAND,SUBARKOSE,,PRIMARY INTERGRANULAR,10.4,0.5,54.0,,0.0,3.04,,255.0,,,185000.0,30.5,354.0,,,65.0,GAS RECYCLING,,DRILLING/STIMULATION/OTHER RESERVOIR MANAGEMENT,INFILL WELL,ACID FRACTURING,,,,SIDETRACKING,18023.0
HEIMDAL,HEIMDAL,1P ,NORWAY,EUROPE,NORTH SEA NORTHERN,59.5743,2.2229,GAS-CONDENSATE,2011.0,PRIMARY RECOVERY,MATURE,11.00,0.0,84492.0,OFFSHORE,393.7,169.0,3155.0,AQUIFER DRIVE,1161:FAULT-BLOCK COMPACTION ANTICLINE,6200.79,6594.49,2.5,459.32,PALEOGENE,25:DEEP MARINE,TANK LIKE, LATERAL FACIES CHANGE,1312.34,0.79,,SANDSTONE,MEDIUM-GRAINED SAND,QUARTZ ARENITE,,PRIMARY INTERGRANULAR,25.0,1000.0,65.0,,0.0,0.9,,28.0,,,85000.0,11.0,377.0,,,73.5,,,OTHER RESERVOIR MANAGEMENT,,,,,,SHUT-IN WELL REOPEN,6965.0
HENRY,DAKOTA SANDSTONE,1P ,UNITED STATES OF AMERICA,NORTH AMERICA,GREATER GREEN RIVER,41.1334,-110.1768,GAS-CONDENSATE,2009.0,SECONDARY RECOVERY,SECONDARY MATURE,14.00,640.0,2717.0,ONSHORE,-7550.0,272.40116480400036,7100.0,GAS DRIVE,243:CEMENTATION,13665.0,5860.0,1.4,180.0,CRETACEOUS,21:FLUVIAL,JIGSAW-PUZZLE, LATERAL FACIES CHANGE,350.0,0.27,5.79,SANDSTONE,FINE-GRAINED SAND/MEDIUM-GRAINED SAND,SUBLITHARENITE,,PRIMARY INTERGRANULAR,14.0,43.4,50.0,,0.0,0.0,,250.0,,,10398.0,55.0,,,,,GAS RECYCLING,,STIMULATION,,HYDRAULIC FRACTURING (SINGLE STAGE),,,,,
HIDES,IMBURU-TORO,1P ,PAPUA NEW GUINEA,ASIA-PACIFIC,PAPUAN FTB,-6.0136,142.8409,GAS-CONDENSATE,2005.0,DEVELOPING,DEVELOPING,2.00,865.0,2484.0,ONSHORE,-9022.0,198.0,5900.0,GAS DRIVE,1111:THRUST ANTICLINE,9905.0,883.0,30.0,4068.0,CRETACEOUS/JURASSIC,24:COASTAL,LAYER-CAKE,SHALENONE,490.0,0.53,73.15,SANDSTONE,MEDIUM-GRAINED SAND,QUARTZ ARENITE,,PRIMARY INTERGRANULAR,10.0,100.0,53.0,,0.0,1.18,,31.2,,,,16.4,1167.0,,,75.7,,,,,,,,,,
HOADLEY,GLAUCONITE,1P ,CANADA,NORTH AMERICA,WESTERN CANADA,52.8481,-114.187,GAS-CONDENSATE,2006.0,DEVELOPING,DEVELOPING,,640.0,,ONSHORE,-3000.0,130.0,2378.0,GAS DRIVE,251:BASIN-CENTRE GAS,4900.0,2130.0,0.5,8200.0,CRETACEOUS,24:COASTAL,LAYER-CAKE,SHALESHALE-FILLED CHANNEL,80.0,0.6,10.67,SANDSTONE,FINE-GRAINED SAND,LITHARENITE,,PRIMARY INTERGRANULAR,11.0,5.0,0.0,,0.0,0.0,,52.0,,,,33.0,,,,,,,DRILLING/STIMULATION,HORIZONTAL WELL,HYDRAULIC FRACTURING (SINGLE STAGE),,,,,
