SampleTimeUTC,Avg_PLT_CO2VentRate_TPH,Avg_CCS1_WHCO2InjPs_psi,Avg_CCS1_WHCO2InjTp_F,Avg_CCS1_ANPs_psi,Avg_CCS1_DH6325Ps_psi,Avg_CCS1_DH6325Tp_F,Avg_VW1_WBTbgPs_psi,Avg_VW1_WBTbgTp_F,Avg_VW1_Z11D4917Ps_psi,Avg_VW1_Z11D4917Tp_F,Avg_VW1_Z10D5001Ps_psi,Avg_VW1_Z10D5001Tp_F,Avg_VW1_Z09D5653Ps_psi,Avg_VW1_Z09D5653Tp_F,Avg_VW1_Z08D5840Ps_psi,Avg_VW1_Z08D5840Tp_F,Avg_VW1_Z07D6416Ps_psi,Avg_VW1_Z07D6416Tp_F,Avg_VW1_Z06D6632Ps_psi,Avg_VW1_Z06D6632Tp_F,Avg_VW1_Z05D6720Ps_psi,Avg_VW1_Z05D6720Tp_F,Avg_VW1_Z04D6837Ps_psi,Avg_VW1_Z04D6837Tp_F,Avg_VW1_Z03D6945Ps_psi,Avg_VW1_Z03D6945Tp_F,Avg_VW1_Z02D6982Ps_psi,Avg_VW1_Z02D6982Tp_F,Avg_VW1_Z01D7061Ps_psi,Avg_VW1_Z01D7061Tp_F,Avg_VW1_Z0910D5482Ps_psi,Avg_VW1_Z0910D5482Tp_F,inj_diff 
2011-03-05 06:00:00,0.0,922.8677572,29.31973995,497.1227183,3048.012524,122.1613611,2436.285402,103.8856718,2073.167639,103.7033488,2112.60732,105.2596022,2551.774841,112.6950975,2639.0,114.0,2919.555402,116.7336391,3024.709937,118.31425,3071.813041,120.1204011,3154.477352,119.3387344,3266.597616,120.6625723,3280.975212,121.5057388,3323.916958,121.1825923,2426.234479,111.432943,0.0
2011-03-05 07:00:00,0.0,922.321696,29.1296773,491.1408574,3047.401469,122.1492852,2436.375861,103.8899623,2073.150151,103.7049988,2112.617204,105.2602921,2551.790074,112.7011726,2638.991667,114.0,2919.460006,116.7531092,3024.733236,118.315285,3071.813133,120.1230411,3154.447335,119.3436395,3266.278186,120.6689175,3280.661597,121.4648919,3323.876908,121.1784523,2426.229901,111.4336629,0.0
2011-03-05 08:00:00,0.0,921.8749186,29.48270268,485.0362923,3046.731193,122.1355037,2436.480778,103.8826004,2073.189268,103.7206736,2112.618502,105.2554621,2551.786287,112.6984725,2638.991667,114.0,2919.381714,116.7524041,3024.741496,118.3236849,3071.766404,120.1197411,3154.439567,119.3436695,3265.921531,120.6576383,3280.328333,121.4730521,3323.792808,121.1940222,2426.224601,111.4286231,0.0
2011-03-05 09:00:00,0.0,921.1948502,29.68082314,478.9838529,3045.997937,122.1206977,2436.560201,103.8786729,2073.182861,103.7115987,2112.6217,105.2561522,2551.77227,112.6964477,2638.966667,114.0,2919.287571,116.7680492,3024.76272,118.3225899,3071.753092,120.1223811,3154.383565,119.3408196,3265.49765,120.6457438,3279.994236,121.4834171,3323.665643,121.1909472,2426.217617,111.430063,0.0
2011-03-05 10:00:00,0.0,920.5098262,29.99393543,473.2627426,3045.54612,122.1121322,2436.603782,103.8719983,2073.166498,103.7082987,2112.600865,105.2430419,2551.75757,112.7018475,2638.958333,114.0,2919.200568,116.7635042,3024.712752,118.31005,3071.742515,120.1322812,3154.359424,119.3396046,3265.161684,120.6638476,3279.658484,121.4847376,3323.543886,121.1826673,2426.217961,111.4329429,0.0
2011-03-05 11:00:00,0.0,920.0580851,30.14811125,467.3422114,3044.8625,122.0966334,2436.72417,103.8807434,2073.166152,103.7214986,2112.600016,105.2540821,2551.73147,112.6991474,2638.941667,114.0,2919.067356,116.7712742,3024.683415,118.32265,3071.748016,120.1296412,3154.35717,119.3348946,3264.822044,120.6679877,3279.323869,121.456297,3323.500873,121.1847973,2426.183641,111.4336629,0.0
2011-03-05 12:00:00,0.0,919.6262004,30.22318274,461.9431872,3044.260183,122.0843592,2436.854093,103.8916934,2073.13703,103.7124237,2112.615845,105.2492519,2551.75012,112.7004975,2638.933333,114.0,2918.967346,116.7694143,3024.675146,118.31425,3071.766054,120.1349212,3154.3354,119.3329596,3264.457678,120.6417692,3279.038708,121.4804021,3323.390216,121.1973972,2426.16286,111.428623,0.0
2011-03-05 13:00:00,0.0,919.1893514,30.51505438,456.531897,3043.648708,122.0717295,2436.987429,103.8916934,2073.122727,103.7173737,2112.646769,105.2423517,2551.721932,112.6971224,2638.966667,114.0,2918.897642,116.7610292,3024.677018,118.3006001,3071.792944,120.1289811,3154.299752,119.3337546,3264.115957,120.6390095,3278.720595,121.4999181,3323.279985,121.1984472,2426.1408,111.432943,0.0
2011-03-05 14:00:00,0.0,918.5142212,29.9452292,451.4365527,3043.096991,122.0601605,2437.10954,103.8916934,2073.134324,103.7330485,2112.621202,105.249942,2551.69976,112.6964474,2638.958333,114.0,2918.81097,116.7546242,3024.66521,118.2985001,3071.791561,120.1296412,3154.335266,119.3384797,3263.800409,120.6569481,3278.364315,121.4913682,3323.25588,121.2047472,2426.10635,111.4336631,0.0
2011-03-05 15:00:00,0.0,918.4695435,31.18375435,548.5545792,3044.80934,122.0742664,2437.226447,103.8927883,2073.100081,103.7346985,2112.617987,105.253392,2551.716994,112.6944224,2638.975,114.0,2918.768695,116.7651843,3024.730249,118.2995501,3071.763395,120.1303012,3154.303577,119.3412547,3263.463774,120.6631577,3278.063613,121.4685975,3323.181956,121.2299471,2426.108561,111.4379828,0.0
2011-03-05 16:00:00,0.0,918.1567993,33.59964768,631.745546,3045.849099,122.0769135,2437.420998,103.8993579,2073.141917,103.7322235,2112.61464,105.2458019,2551.711377,112.6944227,2638.958333,114.0,2918.644263,116.7502743,3024.737215,118.2995501,3071.750075,120.1329412,3154.265835,119.3365597,3263.104753,120.6493738,3277.735714,121.4907078,3323.126581,121.2309971,2426.055347,111.4466523,0.0
2011-03-05 17:00:00,0.0,918.4943644,35.65262636,621.4015106,3044.645079,122.0517314,2437.597801,103.9135923,2073.103654,103.7247986,2112.59527,105.2395918,2551.651955,112.6957725,2638.883333,114.0,2918.570614,116.7587343,3024.735368,118.30897,3071.729628,120.1309612,3154.256354,119.3440598,3262.761686,120.6516085,3277.428324,121.5056334,3322.999162,121.2047472,2426.045186,111.4387178,0.0
2011-03-05 18:00:00,0.0,918.3504028,36.45719153,613.2078832,3043.718797,122.0324496,2437.709987,103.9124973,2073.07253,103.7272736,2112.629069,105.2458019,2551.632662,112.6971224,2638.908333,114.0,2918.510535,116.7386492,3024.710596,118.31635,3071.740181,120.1382212,3154.246527,119.3433998,3262.447235,120.6621532,3277.071452,121.4740123,3322.86406,121.1805973,2426.083295,111.4372926,0.0
2011-03-05 19:00:00,0.0,917.7546865,36.34916019,607.0572968,3042.927816,122.016921,2437.771297,103.9157822,2073.114046,103.7355235,2112.585158,105.247872,2551.59199,112.6950975,2638.941667,114.0,2918.451626,116.7406893,3024.68453,118.315285,3071.743982,120.1256811,3154.2058,119.3420348,3262.151495,120.6724429,3276.793011,121.4661523,3322.725311,121.1606474,2426.066471,111.4380128,0.0
2011-03-05 20:00:00,0.0,916.8858439,36.0814593,601.1091619,3042.27345,122.0027272,2437.881032,103.9124973,2073.111212,103.7239736,2112.596956,105.253392,2551.572083,112.6991475,2638.933333,114.0,2918.308087,116.7315092,3024.686873,118.3247499,3071.679724,120.1329412,3154.1434,119.3332596,3261.800364,120.63682,3276.501343,121.4796672,3322.660968,121.1669474,2426.053965,111.4438173,0.0
2011-03-05 21:00:00,0.0,916.6624654,35.85184514,596.2439006,3041.55448,121.9875371,2437.987201,103.9081175,2073.128339,103.7280986,2112.547524,105.251322,2551.555941,112.7018475,2638.866667,114.0,2918.177665,116.7414993,3024.630811,118.3299999,3071.613957,120.1270011,3154.15505,119.3406848,3261.450944,120.6399999,3276.183242,121.494997,3322.59873,121.1700974,2426.020589,111.4403369,0.0
2011-03-05 22:00:00,0.0,915.446228,35.56949784,591.179272,3041.017002,121.9767497,2438.018819,103.8938833,2073.109625,103.7247986,2112.544511,105.2423518,2551.542228,112.7031975,2638.8,114.0,2918.109668,116.7395793,3024.629378,118.3341999,3071.619541,120.1355812,3154.114569,119.3379997,3261.169183,120.6621984,3275.883952,121.4683274,3322.493323,121.1711473,2425.927922,111.4375739,0.0
2011-03-05 23:00:00,0.0,914.8753459,35.21976252,586.4581599,3040.439547,121.9643153,2438.131394,103.9004529,2073.108854,103.7289235,2112.536656,105.2389018,2551.515934,112.7018475,2638.733333,114.0,2918.017118,116.7529595,3024.592204,118.3289499,3071.591791,120.1382212,3154.070506,119.3359747,3260.886987,120.669098,3275.588536,121.4689424,3322.45144,121.1784973,2425.901331,111.4385628,0.0
2011-03-06 00:00:00,0.0,914.5526733,35.07584397,582.3505931,3039.728127,121.9496049,2438.25899,103.9081175,2073.121629,103.7421234,2112.530721,105.2361417,2551.519202,112.7065725,2638.75,114.0,2917.927091,116.7242343,3024.62417,118.3331499,3071.58028,120.1362412,3154.040816,119.3440748,3260.573747,120.6511594,3275.29328,121.4999019,3322.387209,121.1805973,2425.907949,111.4384731,0.0
2011-03-06 01:00:00,0.0,914.1009318,35.13260492,578.3811305,3039.230996,121.9393217,2438.332635,103.9146872,2073.118422,103.7338735,2112.538485,105.2244115,2551.477364,112.7045475,2638.575,114.0,2917.904004,116.7555695,3024.558211,118.31845,3071.61168,120.1415213,3154.021623,119.3400098,3260.274931,120.625631,3275.020422,121.5084818,3322.298238,121.1816473,2425.879142,111.4392081,0.0
2011-03-06 02:00:00,0.0,913.6740265,35.31973778,574.350236,3038.693795,121.9283301,2438.496283,103.9289215,2073.129602,103.7404734,2112.536346,105.2320016,2551.496989,112.6971224,2638.55,114.0,2917.804626,116.7646746,3024.535864,118.3268499,3071.643748,120.1336012,3154.007135,119.3400098,3260.003481,120.654609,3274.690993,121.4890571,3322.15816,121.1868973,2425.876416,111.4326536,0.0
2011-03-06 03:00:00,0.0,913.3910878,35.51859334,570.5464264,3038.153296,121.9168764,2438.540747,103.9245417,2073.172581,103.7330485,2112.546794,105.2223414,2551.462644,112.7052226,2638.516667,114.0,2917.814296,116.7752047,3024.595825,118.31425,3071.657735,120.1349212,3153.986277,119.3433698,3259.732739,120.6615085,3274.42358,121.4785574,3322.054183,121.1826973,2425.801188,111.4292953,0.0
2011-03-06 04:00:00,0.0,912.4628092,35.63614734,566.1474136,3037.707086,121.9080837,2438.689571,103.9212569,2073.167041,103.7470734,2112.558205,105.2251015,2551.449343,112.7045476,2638.391667,114.0,2917.790741,116.7810697,3024.567912,118.32265,3071.639606,120.1441613,3153.966189,119.3433998,3259.468439,120.6677182,3274.156958,121.4964372,3321.969255,121.1774473,2425.800818,111.4264005,0.0
2011-03-06 05:00:00,0.0,912.9195023,35.7551679,562.374234,3037.070514,121.8941958,2438.792721,103.9354912,2073.179,103.7396484,2112.541146,105.2306216,2551.495872,112.6971225,2638.516667,114.0,2917.74608,116.7646896,3024.576742,118.309,3071.656519,120.1408613,3153.974768,119.3400098,3259.06298,120.6341505,3273.85461,121.5096822,3321.933398,121.1858473,2425.758032,111.425292,0.0
2011-03-06 06:00:00,0.0,912.3585612,35.81815583,558.3587158,3036.5606,121.8842449,2438.885195,103.9453457,2073.170996,103.7363485,2112.496625,105.2195813,2551.510254,112.6971224,2638.358333,114.0,2917.715403,116.7640896,3024.562508,118.30585,3071.707198,120.1454813,3153.93985,119.3413598,3258.792607,120.6320358,3273.610189,121.5054972,3321.872058,121.1910973,2425.717562,111.4194122,0.0
2011-03-06 07:00:00,0.0,911.5742188,35.82694365,553.8922557,3036.097119,121.8744885,2439.006154,103.9716244,2073.159066,103.7437734,2112.541597,105.2292416,2551.506966,112.7018475,2638.558333,114.0,2917.629392,116.7778897,3024.604574,118.309,3071.700155,120.1435013,3153.928064,119.3393497,3258.449192,120.6611187,3273.339557,121.4844226,3321.774833,121.1847973,2425.700102,111.4143124,0.0
2011-03-06 08:00:00,0.0,911.1125488,35.39114965,549.7049082,3035.607019,121.864145,2439.0874,103.9891435,2073.192141,103.7346985,2112.54586,105.2216514,2551.504163,112.7045475,2638.383333,114.0,2917.527519,116.7889748,3024.684172,118.31635,3071.663912,120.1448213,3153.885376,119.3359747,3258.229665,120.6673737,3273.035685,121.4930325,3321.699778,121.2047472,2425.653693,111.4101119,0.0
2011-03-06 09:00:00,0.0,910.9785156,35.5035786,545.8734924,3034.99531,121.8515827,2439.119061,103.9738143,2073.172561,103.7280986,2112.538654,105.2195813,2551.492161,112.7031975,2638.25,114.0,2917.465741,116.7797497,3024.709253,118.312135,3071.651685,120.1474613,3153.858248,119.3420498,3257.992643,120.6584782,3272.746537,121.5132823,3321.634269,121.2068472,2425.623661,111.4108766,0.0
2011-03-06 10:00:00,0.0,910.7501628,35.68338973,541.7474935,3034.457965,121.8403076,2439.189266,103.9256367,2073.193638,103.7239736,2112.529757,105.2119912,2551.530489,112.7058976,2638.208333,114.0,2917.390804,116.7468694,3024.672681,118.3174,3071.670105,120.1461413,3153.842483,119.3427248,3257.681219,120.6474379,3272.476211,121.5184871,3321.555033,121.2236471,2425.580219,111.4170406,0.0
2011-03-06 11:00:00,0.0,909.9161784,35.7602958,537.6399384,3034.01346,121.8308261,2439.299019,103.8993279,2073.157847,103.7363485,2112.540497,105.2251015,2551.474646,112.7065725,2638.116667,114.0,2917.350043,116.7509045,3024.643416,118.3216,3071.642098,120.1435013,3153.817755,119.3393497,3257.374377,120.652268,3272.195579,121.4869426,3321.460919,121.2005472,2425.59187,111.4104707,0.0
2011-03-06 12:00:00,0.0,909.1914063,35.68668566,533.4587769,3033.613873,121.8227863,2439.423299,103.8903433,2073.147144,103.7437734,2112.495416,105.2161313,2551.505273,112.6998226,2638.125,114.0,2917.24125,116.7213692,3024.647583,118.3216,3071.673106,120.1441613,3153.780658,119.3413598,3257.116831,120.652958,3271.949579,121.4844976,3321.339598,121.1858473,2425.580872,111.4061954,0.0
2011-03-06 13:00:00,0.0,908.8439128,35.61051289,529.2929204,3033.121116,121.8126902,2439.562451,103.8803979,2073.128833,103.7421234,2112.524447,105.2188913,2551.466988,112.7011725,2638.116667,114.0,2917.189024,116.7364594,3024.656535,118.3320999,3071.635138,120.1441613,3153.762449,119.3386597,3256.875427,120.6660683,3271.673358,121.5022874,3321.258618,121.1847973,2425.54797,111.4145042,0.0
2011-03-06 14:00:00,0.0,908.5758464,35.37027648,525.4154867,3032.633311,121.8026916,2439.601471,103.880548,2073.140704,103.7322235,2112.484434,105.2071611,2551.433049,112.7025225,2638.283333,114.0,2917.106818,116.7246543,3024.647233,118.32265,3071.657218,120.1448213,3153.725537,119.3447348,3256.56922,120.6322576,3271.416451,121.5182922,3321.198718,121.1743123,2425.548674,111.4202642,0.0
2011-03-06 15:00:00,0.0,908.15389,35.363685,521.4214015,3032.122703,121.7918125,2439.703076,103.8858133,2073.134332,103.7231486,2112.525189,105.2085411,2551.429348,112.7038725,2638.258333,114.0,2917.08859,116.7319593,3024.62334,118.3111,3071.65285,120.1474613,3153.711141,119.3400098,3256.32181,120.6225974,3271.125531,121.5085124,3321.10436,121.1805973,2425.504989,111.414968,0.0
2011-03-06 16:00:00,0.0,907.4440104,34.85355361,516.7402227,3031.574652,121.7809172,2439.740155,103.8789432,2073.161829,103.7355235,2112.514687,105.2064711,2551.454368,112.7025225,2638.183333,114.0,2917.026031,116.7175592,3024.701986,118.309,3071.64975,120.1468013,3153.690885,119.3460698,3256.053245,120.650198,3270.837669,121.4719279,3321.032601,121.1858623,2425.520079,111.4076636,0.0
2011-03-06 17:00:00,0.0,906.4511719,33.4952768,512.3412257,3031.171739,121.7720684,2439.827374,103.887163,2073.198556,103.7462484,2112.515204,105.204401,2551.425031,112.7031975,2638.083333,114.0,2916.850924,116.7306243,3024.657056,118.31425,3071.690194,120.1461413,3153.61862,119.3466848,3255.802287,120.6570981,3270.598293,121.4827877,3320.913995,121.1795923,2425.472522,111.4000134,0.0
2011-03-06 20:00:00,0.0,904.4357096,31.83927178,500.5308652,3031.438938,121.7455454,2440.046413,103.8887979,2073.21332,103.7577983,2112.52911,105.1981909,2551.373975,112.7153477,2638.016667,114.0,2916.679559,116.7497195,3024.624731,118.3111,3071.641156,120.1487813,3153.542596,119.3487399,3255.137903,120.6330226,3269.852344,121.5150827,3320.700395,121.2048225,2425.376487,111.3836189,0.0
2011-03-06 21:00:00,0.0,904.2818197,31.78616908,496.6963066,3039.781407,121.7349296,2440.15918,103.8855128,2073.188243,103.7528483,2112.528805,105.2078511,2551.348682,112.7085976,2638.0,114.0,2916.648155,116.7563046,3024.608268,118.322635,3071.634778,120.1567014,3153.545799,119.3447198,3254.797105,120.6344779,3269.558329,121.5126677,3320.631348,121.2060526,2425.316404,111.3857788,0.0
2011-03-06 22:00:00,0.0,903.8251139,31.38810032,492.7237607,3039.532845,121.7248295,2440.2342,103.8877028,2073.17427,103.7594482,2112.535207,105.2202714,2551.328139,112.7153477,2638.016667,114.0,2916.573824,116.7484445,3024.614787,118.3320999,3071.67334,120.1520814,3153.563745,119.3487399,3254.45836,120.6491634,3269.326274,121.5200176,3320.524542,121.2082426,2425.253184,111.3699397,0.0
2011-03-06 23:00:00,0.0,903.2542318,30.86258664,488.8309374,3039.113011,121.7156981,2440.32002,103.8953676,2073.184259,103.7660482,2112.540055,105.2264815,2551.336379,112.7085976,2638.0,114.0,2916.492999,116.7536495,3024.568229,118.3257999,3071.652309,120.1487813,3153.548458,119.3474049,3254.189646,120.672699,3269.046676,121.5275925,3320.424976,121.1968577,2425.240877,111.3663398,0.0
2011-03-07 00:00:00,0.0,902.847168,30.30118618,485.1099126,3038.64797,121.7060753,2440.362929,103.8931777,2073.181085,103.7602732,2112.542678,105.2133712,2551.295408,112.7031975,2638.016667,114.0,2916.409979,116.7498095,3024.54366,118.31215,3071.680133,120.1461413,3153.484637,119.3487249,3253.902818,120.6471684,3268.809487,121.5359474,3320.33489,121.1958077,2425.188426,111.36418,0.0
2011-03-07 01:00:00,0.0,902.5195374,29.87125457,481.6220187,3038.250545,121.6982721,2440.450584,103.8975574,2073.185057,103.7668732,2112.540143,105.2264815,2551.301622,112.7146727,2638.016667,114.0,2916.397434,116.7562895,3024.561393,118.3132,3071.714309,120.1586814,3153.493992,119.3467599,3253.652047,120.6161177,3268.500018,121.5040129,3320.267202,121.2103126,2425.144969,111.3613002,0.0
2011-03-07 02:00:00,0.0,901.5366776,29.906777,478.3611318,3037.809347,121.6889126,2440.587427,103.9194564,2073.161509,103.7536733,2112.517957,105.2106112,2551.305404,112.7220978,2638.008333,114.0,2916.330123,116.7608796,3024.630493,118.3268499,3071.696812,120.1520814,3153.496568,119.3453948,3253.401204,120.6306081,3268.261237,121.5102229,3320.177808,121.2136276,2425.110889,111.3735395,0.0
2011-03-07 03:00:00,0.0,901.3182576,30.05838947,474.9898112,3037.339282,121.6791772,2440.702531,103.9030322,2073.153906,103.7445984,2112.54928,105.2133712,2551.300303,112.7200727,2638.0,114.0,2916.285413,116.7452195,3024.637809,118.3257849,3071.724202,120.1534014,3153.470577,119.3467599,3253.216014,120.6533786,3268.02903,121.5256127,3320.089836,121.2116027,2425.102631,111.3627401,0.0
2011-03-07 04:00:00,0.0,900.6331991,29.96427131,471.0908463,3036.860848,121.6697076,2440.795903,103.8877029,2073.208547,103.7553233,2112.526522,105.2195813,2551.325647,112.7119726,2638.0,114.0,2916.26685,116.7445595,3024.695337,118.31215,3071.710624,120.1481213,3153.444035,119.3460398,3253.127238,120.6471684,3267.796301,121.5286877,3320.069824,121.2169877,2425.051414,111.381459,0.0
2011-03-07 05:00:00,0.0,899.5112915,29.39774329,467.4035703,3036.496741,121.6614351,2440.88374,103.8909878,2073.265495,103.7561483,2112.561289,105.2223414,2551.340196,112.7112976,2638.0,114.0,2916.249851,116.7373144,3024.648983,118.3216,3071.73563,120.1527414,3153.421403,119.3474049,3252.930398,120.6602787,3267.580501,121.5366826,3319.949762,121.1876478,2425.05495,111.3764193,0.0
2011-03-07 06:00:00,0.0,898.9006958,28.96817719,463.931014,3036.111062,121.6540738,2440.906392,103.8909878,2073.193007,103.7553233,2112.565568,105.2264815,2551.273478,112.7112976,2638.033333,114.0,2916.216095,116.7125643,3024.651449,118.31845,3071.723169,120.1560414,3153.373802,119.3467148,3252.676646,120.6575186,3267.326672,121.5071629,3319.874841,121.1760979,2425.070072,111.3605801,0.0
2011-03-07 07:00:00,0.0,898.4737752,28.8517199,460.7191971,3035.642377,121.6439807,2440.981873,103.8909878,2073.213359,103.7676982,2112.584788,105.2292416,2551.287465,112.7180477,2638.05,114.0,2916.276034,116.7837847,3024.674422,118.31635,3071.743616,120.1580214,3153.353802,119.3467449,3252.376636,120.6209478,3267.083504,121.497998,3319.830656,121.1771479,2425.040926,111.3792992,0.0
2011-03-07 08:00:00,0.0,898.46881,28.72391604,457.3325513,3035.172426,121.6342684,2441.03384,103.8866077,2073.240822,103.7701731,2112.596684,105.2147512,2551.28857,112.7085976,2638.025,114.0,2916.230009,116.7779047,3024.669661,118.30585,3071.724194,120.1534014,3153.326241,119.3460548,3252.129063,120.628538,3266.870304,121.5151578,3319.755629,121.1613979,2424.965112,111.3951383,0.0
2011-03-07 09:00:00,0.0,898.1113159,28.61441855,454.136053,3034.679085,121.6237672,2441.133868,103.8800379,2073.221313,103.7685232,2112.579368,105.1975009,2551.296962,112.7153477,2638.025,114.0,2916.173405,116.7654846,3024.702384,118.30375,3071.727979,120.1580214,3153.284574,119.3487399,3251.914355,120.6492385,3266.662644,121.5170028,3319.636814,121.146698,2424.916274,111.3800191,0.0
2011-03-07 10:00:00,0.0,897.8779521,28.62101121,451.0101598,3034.366394,121.617638,2441.280715,103.8844179,2073.240436,103.7610982,2112.565548,105.2071611,2551.257933,112.7112976,2638.008333,114.0,2916.115613,116.7766747,3024.696769,118.30795,3071.72797,120.1666015,3153.236727,119.3493849,3251.698474,120.6527636,3266.459239,121.5243827,3319.592812,121.1624479,2424.917375,111.3800191,0.0
2011-03-07 11:00:00,0.0,897.8432037,28.40787517,447.2431239,3033.982666,121.6097174,2441.362823,103.8942726,2073.2157,103.7652232,2112.595603,105.2147512,2551.268109,112.7153477,2638.008333,114.0,2916.067131,116.7765847,3024.700635,118.3048,3071.705048,120.1567014,3153.223743,119.3526999,3251.536357,120.6653491,3266.155802,121.506938,3319.491614,121.1718979,2424.898519,111.3764193,0.0
2011-03-07 12:00:00,0.0,897.6049194,27.31730019,536.6153732,3035.686938,121.6232333,2441.444326,103.8975574,2073.197046,103.779248,2112.582977,105.204401,2551.235905,112.7153477,2638.008333,114.0,2915.956034,116.7753097,3024.72679,118.2974501,3071.719043,120.1580214,3153.219936,119.3546799,3251.262767,120.6326783,3265.894932,121.5039681,3319.417424,121.1687479,2424.870186,111.3670598,0.0
2011-03-07 13:00:00,0.0,897.3815308,27.6238174,628.383433,3037.163438,121.6331477,2441.549184,103.8931777,2073.273525,103.7767731,2112.573248,105.1995709,2551.22939,112.7099476,2638.0,114.0,2915.885897,116.7591997,3024.709342,118.30375,3071.755127,120.1514214,3153.197597,119.3553399,3251.025885,120.6196432,3265.690499,121.5121281,3319.426886,121.1708479,2424.812423,111.381459,0.0
2011-03-07 14:00:00,0.0,896.6369019,28.85428658,618.6099823,3036.158272,121.6130628,2441.758978,103.9019372,2073.283504,103.785848,2112.591101,105.2071611,2551.267019,112.7153477,2638.016667,114.0,2915.838177,116.7462396,3024.65634,118.31635,3071.764663,120.1613214,3153.180931,119.3553399,3250.894556,120.6142131,3265.453088,121.5210831,3319.304124,121.1718979,2424.811825,111.3836189,0.0
2011-03-07 15:00:00,0.0,897.4013875,30.80472566,613.2477503,3035.358687,121.5962627,2442.022611,103.9501148,2073.272323,103.779248,2112.603959,105.2126812,2551.262248,112.7166978,2638.0,114.0,2915.84715,116.7592897,3024.68326,118.3027,3071.773256,120.1593414,3153.147308,119.3513949,3250.697559,120.6199883,3265.243333,121.5402527,3319.231675,121.1813478,2424.776892,111.3908186,0.0
2011-03-07 16:00:00,0.0,897.3021037,32.57425729,607.7291245,3034.662262,121.5819551,2442.177775,103.9336756,2073.24125,103.7767731,2112.589423,105.205091,2551.227016,112.7200727,2638.0,114.0,2915.805699,116.7751748,3024.689893,118.2995501,3071.763371,120.1560414,3153.117572,119.3453498,3250.575063,120.6309835,3264.977193,121.5248929,3319.1545,121.1750479,2424.738009,111.4044978,0.0
2011-03-07 17:00:00,0.0,897.3120321,33.55789935,603.5448497,3034.137705,121.571383,2442.283775,103.8931475,2073.29142,103.781723,2112.596558,105.1995709,2551.243703,112.7058975,2638.0,114.0,2915.818461,116.7776648,3024.67356,118.2985001,3071.744558,120.1527414,3153.115894,119.3480649,3251.150606,120.6077777,3264.796328,121.5096983,3319.194714,121.1792479,2424.809161,111.3771393,0.0
2011-03-07 18:00:00,0.0,897.0687866,34.43314419,598.8605932,3033.704506,121.5626238,2442.445109,103.8840727,2073.235695,103.7635732,2112.591178,105.2106112,2551.224434,112.7119726,2638.166667,114.0,2915.737059,116.7485047,3024.708586,118.31005,3071.737439,120.1567014,3153.046588,119.3440448,3250.944204,120.6046729,3264.565702,121.5206781,3319.039596,121.1897478,2424.77029,111.3908186,0.0
2011-03-07 19:00:00,0.0,896.5326538,34.27384249,594.0229502,3033.135107,121.551395,2442.513047,103.8812976,2073.220508,103.7627482,2112.552104,105.203711,2551.215417,112.7173727,2638.025,114.0,2915.641925,116.7224496,3024.702979,118.31425,3071.704022,120.1507613,3153.000846,119.3447198,3250.805603,120.6116781,3264.348745,121.5257781,3319.017092,121.1897478,2424.770095,111.3915385,0.0
2011-03-07 20:00:00,0.0,895.9617716,33.64249398,589.4092148,3032.659086,121.5411179,2442.547046,103.8787475,2073.21532,103.7561483,2112.529513,105.2009509,2551.215867,112.7106527,2638.008333,114.0,2915.530998,116.6844543,3024.707503,118.3132,3071.674756,120.1514214,3153.010205,119.3427248,3250.569385,120.6365487,3264.162929,121.543163,3318.925806,121.1802979,2424.776182,111.3893786,0.0
2011-03-07 21:00:00,0.0,895.5050659,32.90933984,584.5347712,3032.257137,121.5329185,2442.576239,103.8752374,2073.20693,103.7586233,2112.531883,105.2002609,2551.179242,112.7099476,2638.008333,114.0,2915.459204,116.6897193,3024.71097,118.3153,3071.704639,120.1606614,3152.973757,119.3467749,3250.425482,120.6455189,3263.878044,121.5341632,3318.891443,121.1876478,2424.717975,111.4095375,0.0
2011-03-07 22:00:00,0.0,895.1675008,31.87332978,580.1081757,3031.821655,121.5242573,2442.626333,103.8783123,2073.202922,103.7569733,2112.525191,105.2002609,2551.183132,112.7173727,2638.008333,114.0,2915.451866,116.7068645,3024.714274,118.2974501,3071.690885,120.1672615,3152.91356,119.3386747,3250.223885,120.6620792,3263.645844,121.5126534,3318.829818,121.1939478,2424.694804,111.418177,0.0
2011-03-07 23:00:00,0.0,894.4576436,31.06217195,575.7674825,3031.378245,121.515837,2442.666604,103.8804424,2073.213694,103.7569733,2112.532692,105.201641,2551.121318,112.7146727,2638.0,114.0,2915.418972,116.7062195,3024.677808,118.2901001,3071.699646,120.1705615,3152.884495,119.3447498,3250.001774,120.6558691,3263.376638,121.5095935,3318.718614,121.2033978,2424.685455,111.4116974,0.0
2011-03-08 00:00:00,0.0,893.3556315,30.17997047,571.5157832,3031.062417,121.5088816,2442.776097,103.8848074,2073.197003,103.7619232,2112.513434,105.1947408,2551.142147,112.7018625,2638.0,114.0,2915.331022,116.7193446,3024.680477,118.3027,3071.701196,120.1666015,3152.839636,119.3420498,3249.664998,120.6337886,3263.191447,121.5249533,3318.659627,121.2191477,2424.642495,111.4073776,0.0
